"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2008","2009","2010","2011","2012","2013"
"18140","Columbus, OH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40805,40342,40658,42216,43511,43848
"18580","Corpus Christi, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16618351,16243347,16816774,17704893,18585766,18790640
"18580","Corpus Christi, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39271,38017,39290,41090,42559,42455
"18700","Corvallis, OR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3216539,3226040,3196308,3294497,3387915,3362883
"18700","Corvallis, OR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38224,37780,37376,38303,39196,38836
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",10054849,9666690,9996147,10287696,10623251,10783784
"18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42729,41015,42354,43036,42863,42520
"19060","Cumberland, MD-WV (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3512608,3635516,3667436,3765905,3773938,3799516
"19060","Cumberland, MD-WV (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34282,35234,35526,36707,37067,37535
"19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",267538279,252970832,261414938,280222569,292723636,296809786
"19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43074,39890,40512,42646,43672,43579
"19140","Dalton, GA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4579722,4462141,4317979,4547781,4554492,4644922
"19140","Dalton, GA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32616,31670,30342,31932,31969,32662
"19180","Danville, IL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3306114,3319366,3236216,3287246,3261470,3405761
"19180","Danville, IL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40353,40624,39661,40392,40407,42398
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6638514,6673915,7044197,7357212,7517683,7707840
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37756,37200,38446,39401,39427,39418
"19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16514926,16293921,16545507,17238897,17269659,17354398
"19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43868,43093,43510,45238,45139,45231
"19380","Dayton, OH (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",31640243,31289843,31544301,32657070,33120771,33283848
"19380","Dayton, OH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39540,39166,39337,40670,41237,41476
"19460","Decatur, AL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5626732,5522340,5489212,5540490,5563710,5559979
"19460","Decatur, AL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37045,36030,35676,35984,36143,36251
"19500","Decatur, IL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4901171,4807966,4773378,4885526,4899239,4882554
"19500","Decatur, IL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",44319,43420,43100,44185,44547,44680
"19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",19912288,19014024,19877759,20215386,20467563,20524124
"19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33698,32261,33651,34168,34379,34164
"19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",117529890,112618665,111863401,117724008,123534452,125013425
"19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",47699,44878,43802,45280,46675,46345
"19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",25554889,25588376,25765150,26542029,27913069,28135865
"19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",46158,45482,45048,45701,47355,46910
"19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",173265108,163577046,164416208,171608831,176766921,176644273
"19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39927,37938,38313,40025,41177,41128
"20020","Dothan, AL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5626971,5626473,5811022,5819753,5831324,5813128
"20020","Dothan, AL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39361,38966,39835,39695,39520,39360
"20100","Dover, DE (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5532044,5820286,5934285,6043156,6148697,6236881
"20100","Dover, DE (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35030,36358,36424,36583,36700,36814
"20220","Dubuque, IA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3779718,3724315,3678504,3869039,3987390,3958272
"20220","Dubuque, IA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40853,40069,39180,40960,41945,41363
"20260","Duluth, MN-WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",10480603,10309703,10583391,10927049,11061084,11239518
"20260","Duluth, MN-WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37624,36891,37829,39040,39563,40157
"20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",21292658,21321353,21887976,22327553,23641513,23604501
"20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43462,42664,43077,43261,44995,44155
"20700","East Stroudsburg, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5479762,5464698,5394540,5511397,5412309,5369853
"20700","East Stroudsburg, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32506,32261,31744,32454,32133,32126
"20740","Eau Claire, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6029180,6196826,6231767,6439238,6623399,6652202
"20740","Eau Claire, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37991,38665,38613,39606,40508,40422
"20940","El Centro, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5124506,5298317,5357939,5734993,5669449,5841031
"20940","El Centro, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",30518,30803,30661,32605,32073,33078
"21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5782465,5832968,6245982,6510987,6459178,6474368
"21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40440,40555,41668,43037,42930,42745
"21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6899071,6305681,6524037,6876091,7271433,7460431
"21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34886,31925,33041,34636,36493,37197
"21300","Elmira, NY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3287880,3285081,3364331,3423436,3473717,3436868
"21300","Elmira, NY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37150,36974,37827,38492,38966,38832
"21340","El Paso, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",23685951,24357244,25463716,25964617,26717211,26634644
"21340","El Paso, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",30630,30825,31552,31593,32114,32050
"21500","Erie, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",10097005,10141165,10253502,10647749,10706074,10659497
"21500","Erie, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36231,36239,36526,37903,38124,38030
"21660","Eugene, OR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12327093,11946481,11830804,12000999,12327286,12403597
"21660","Eugene, OR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35405,34050,33625,33950,34773,34821
"21780","Evansville, IN-KY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12594792,12197342,12368029,12884750,13373182,13416625
"21780","Evansville, IN-KY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40811,39325,39669,41217,42696,42690
"21820","Fairbanks, AK (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3736848,3777089,3860333,4093563,4105172,3986689
"21820","Fairbanks, AK (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39522,39659,39315,41234,40994,39694
"22020","Fargo, ND-MN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",8662187,8591647,8967256,9634197,10514524,10504207
"22020","Fargo, ND-MN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43021,41662,42824,45296,48502,47001
"22140","Farmington, NM (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4282474,4121326,4117665,4340948,4329057,4296418
"22140","Farmington, NM (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33746,31860,31635,33909,33731,33963
"22180","Fayetteville, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",15372276,16128983,16720567,17162521,17117470,16874670
"22180","Fayetteville, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43216,44474,45470,45976,45829,44737
"22220","Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",16123895,16062918,16551737,17425971,18706779,19305769
"22220","Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36104,35292,35544,36759,38752,39242
"22380","Flagstaff, AZ (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4644461,4579379,4547973,4562752,4590978,4656155
"22380","Flagstaff, AZ (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35225,34308,33958,34008,33791,34101
"22420","Flint, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",13404138,13298621,13407660,13647175,13702910,13753571
"22420","Flint, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",30951,31072,31550,32358,32798,33111
"22500","Florence, SC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",7839238,7667277,7615341,7700707,7716480,7750909
"22500","Florence, SC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38464,37433,37018,37423,37437,37578
"22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5328692,5433649,5473324,5486164,5464969,5542687
"22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36330,36976,37176,37319,37150,37624
"22540","Fond du Lac, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4419059,4265403,4225462,4306830,4454323,4491044
"22540","Fond du Lac, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",43700,42078,41569,42307,43792,44117
"22660","Fort Collins, CO (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",11776638,11420706,11361959,11768019,12245449,12534947
"22660","Fort Collins, CO (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40379,38493,37812,38566,39414,39669
"22900","Fort Smith, AR-OK (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",10092800,9892196,9852593,10371365,10705759,10550735
"22900","Fort Smith, AR-OK (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36526,35468,35102,36915,38150,37685
"23060","Fort Wayne, IN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",15528466,15154688,15250677,15840434,16406236,16370751
"23060","Fort Wayne, IN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37685,36567,36587,37750,38921,38599
"23420","Fresno, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",29563288,29294465,29610877,30670537,31572372,32558809
"23420","Fresno, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32500,31791,31747,32594,33319,34083
"23460","Gadsden, AL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3743100,3768315,3769053,3782090,3831429,3808142
"23460","Gadsden, AL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35920,36151,36068,36254,36731,36641
"23540","Gainesville, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",9588485,9164541,9505516,9874894,9867533,10020928
"23540","Gainesville, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36641,34782,35915,37035,36729,37062
"23580","Gainesville, GA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6134037,6010990,6041746,6320869,6409691,6627646
"23580","Gainesville, GA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34601,33674,33562,34561,34637,35301
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3533511,3566786,3529743,3568041,3598030,3603308
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34966,35227,34789,35115,35410,35484
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4682285,4732823,4904881,4992407,5086296,5090872
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36269,36754,38023,38679,39480,39639
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4319003,4380800,4330322,4426159,4594355,4504549
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36019,36140,35233,35728,36956,36157
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3922646,3829123,3978761,4111368,4491998,4390618
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39989,39096,40352,41907,45375,43580
"24260","Grand Island, NE (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3657382,3672194,3571559,3810474,3976067,4011957
"24260","Grand Island, NE (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",45748,45241,43540,46133,47691,47768
"24300","Grand Junction, CO (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5543740,5222447,5015363,5215295,5438517,5416840
"24300","Grand Junction, CO (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38725,35322,34243,35358,36799,36711
"24340","Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",36069548,34908009,35726502,37266122,38657718,39005515
"24340","Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36635,35358,36117,37416,38447,38368
"24420","Grants Pass, OR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",2508473,2556099,2576183,2600050,2632738,2642170
"24420","Grants Pass, OR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",30447,31053,31099,31462,31791,31716
"24500","Great Falls, MT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3280858,3298745,3296214,3326004,3341241,3334777
"24500","Great Falls, MT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",40741,40887,40444,40681,40854,40478
"24540","Greeley, CO (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",7426290,7234705,7343650,7837570,8304311,8553262
"24540","Greeley, CO (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",30505,29150,28906,30338,31512,31704
"24580","Green Bay, WI (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12569486,12671146,12687995,13106730,13440333,13563355
"24580","Green Bay, WI (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41556,41588,41366,42457,43216,43415
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",27061374,26956255,27247678,27554398,28543116,28491573
"24660","Greensboro-High Point, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",38039,37496,37576,37724,38772,38447
"24780","Greenville, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6015104,5981825,6134374,6298578,6656104,6638839
"24780","Greenville, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37104,36126,36335,36881,38481,38097
"24860","Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",30489781,29621405,30096602,30820701,31633817,32151674
"24860","Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37699,36155,36445,36990,37565,37783
"25060","Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",13696726,13632925,13837341,13901328,13991250,14081624
"25060","Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",37702,37089,37250,36999,36916,36813
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",7968571,7978779,8209005,8475843,8552580,8455457
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",32092,31943,32524,33299,33379,32736
"25220","Hammond, LA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4274689,4249929,4352955,4418040,4524409,4526621
"25220","Hammond, LA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36037,35413,35808,36012,36587,36094
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4145816,4038620,4394853,4856263,4812021,4885584
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",27270,26521,28834,31950,31787,32363
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",22797088,23041344,23303955,23946535,24444308,24692939
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42038,42133,42351,43387,44069,44276
"25500","Harrisonburg, VA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4153327,4059765,4115856,4272497,4434464,4473623
"25500","Harrisonburg, VA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",33943,32702,32819,33683,34504,34643
"25540","Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",60614091,59938253,60439890,60795432,62738925,62625814
"25540","Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",50326,49552,49785,49993,51658,51535
"25620","Hattiesburg, MS (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",5001343,5071489,5083699,5209798,5334530,5344718
"25620","Hattiesburg, MS (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",35902,35900,35470,35855,36349,36115
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",12376960,12243093,12195935,12216769,12719380,12647870
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34002,33484,33383,33541,34969,34788
"25940","Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",7730508,7614612,7382763,7788907,8186791,8207315
"25940","Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42943,41390,39290,41086,42223,41354
"25980","Hinesville, GA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",2393634,2438120,2426178,2462389,2346236,2391500
"25980","Hinesville, GA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",31755,30157,31375,30643,28742,29613
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4856134,4769616,4926278,5000534,4984638,5019244
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34169,33736,34867,35767,35778,36039
"26300","Hot Springs, AR (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3751577,3735616,3738301,3895308,4133410,4097322
"26300","Hot Springs, AR (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",39228,38978,38862,40309,42661,42165
"26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",9380366,9137405,9272841,9098701,9733885,10071195
"26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",45304,43979,44533,43628,46645,47983
"26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",274919075,250425734,258718493,280354684,298435435,304632099
"26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",48432,42983,43492,46307,48326,48254
"26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",13287819,13613655,13520760,13766042,13918119,13763042
"26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36515,37325,37029,37724,38147,37800
"26620","Huntsville, AL (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",17099718,17406302,18044126,18486739,18576893,18696234
"26620","Huntsville, AL (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42498,42230,43020,43476,43187,42907
"26820","Idaho Falls, ID (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",4720299,4725663,4714353,4978593,5164829,5276060
"26820","Idaho Falls, ID (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",36776,35904,35234,36884,37893,38491
"26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",77073162,75347117,76349319,79144258,82249420,82991576
"26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",41654,40218,40347,41436,42634,42474
"26980","Iowa City, IA (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",6335222,6485091,6511456,6884457,7086351,7154501
"26980","Iowa City, IA (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",42576,42790,42575,44329,44746,44391
"27060","Ithaca, NY (Metropolitan Statistical Area)","","RPI1","1","...","Real personal income (thousands of chained (2009) dollars)",3424600,3413044,3454394,3585220,3715160,3695758
"27060","Ithaca, NY (Metropolitan Statistical Area)","","RPI1","2","...","Real per capita personal income (chained (2009) dollars) 2/",34115,33627,33974,35202,36170,35667
