year,CBSA,CBSA_name,indicator,value,rank
2013-2014,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0069176457,84
2013-2014,32900,Merced; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.002923279,
2013-2014,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Sta,Percent Change in Average Annual Wage,0.0178601178,29
2013-2014,33140,Michigan City-La Porte; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0150650342,
2013-2014,33220,Midland; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0530440983,
2013-2014,33260,Midland; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0784073848,
2013-2014,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical,Percent Change in Average Annual Wage,0.0098967051,69
2013-2014,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Stati,Percent Change in Average Annual Wage,0.0139242613,49
2013-2014,33540,Missoula; MT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0262674315,
2013-2014,33660,Mobile; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0032057958,
2013-2014,33700,Modesto; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0076429092,
2013-2014,33740,Monroe; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0123687355,
2013-2014,33780,Monroe; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0072678315,
2013-2014,33860,Montgomery; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0013753303,
2013-2014,34060,Morgantown; WV Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0249306083,
2013-2014,34100,Morristown; TN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0078116184,
2013-2014,34580,Mount Vernon-Anacortes; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0254560261,
2013-2014,34620,Muncie; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0263830166,
2013-2014,34740,Muskegon; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0210225403,
2013-2014,34820,Myrtle Beach-Conway-North Myrtle Beach; SC-NC Metropolitan,Percent Change in Average Annual Wage,0.0055349988,
2013-2014,34900,Napa; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0076445126,
2013-2014,34940,Naples-Immokalee-Marco Island; FL Metropolitan Statistical,Percent Change in Average Annual Wage,0.0048204179,
2013-2014,34980,Nashville-Davidson--Murfreesboro--Franklin; TN Metropolita,Percent Change in Average Annual Wage,0.0116146839,60
2013-2014,35100,New Bern; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.003470617,
2013-2014,35300,New Haven-Milford; CT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0038750103,93
2013-2014,35380,New Orleans-Metairie; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0053356086,91
2013-2014,35620,New York-Newark-Jersey City; NY-NJ-PA Metropolitan Statist,Percent Change in Average Annual Wage,0.025108133,9
2013-2014,35660,Niles-Benton Harbor; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0061960427,
2013-2014,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical,Percent Change in Average Annual Wage,0.0091254195,73
2013-2014,35980,Norwich-New London; CT Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.003935081,
2013-2014,36100,Ocala; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0003317623,
2013-2014,36140,Ocean City; NJ Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.013265347,
2013-2014,36220,Odessa; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.029562916,
2013-2014,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.012500938,57
2013-2014,36420,Oklahoma City; OK Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0178672523,28
2013-2014,36500,Olympia-Tumwater; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0098453496,
2013-2014,36540,Omaha-Council Bluffs; NE-IA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0172234179,32
2013-2014,36740,Orlando-Kissimmee-Sanford; FL Metropolitan Statistical Are,Percent Change in Average Annual Wage,0.0099960417,68
2013-2014,36780,Oshkosh-Neenah; WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.015185314,
2013-2014,36980,Owensboro; KY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.022697485,
2013-2014,37100,Oxnard-Thousand Oaks-Ventura; CA Metropolitan Statistical,Percent Change in Average Annual Wage,0.0194336382,22
2013-2014,37340,Palm Bay-Melbourne-Titusville; FL Metropolitan Statistical,Percent Change in Average Annual Wage,-0.015906325,100
2013-2014,37460,Panama City; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0001596646,
2013-2014,37620,Parkersburg-Vienna; WV Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0102395013,
2013-2014,37860,Pensacola-Ferry Pass-Brent; FL Metropolitan Statistical Ar,Percent Change in Average Annual Wage,0.0082739883,
2013-2014,37900,Peoria; IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0172004564,
2013-2014,37980,Philadelphia-Camden-Wilmington; PA-NJ-DE-MD Metropolitan S,Percent Change in Average Annual Wage,0.0117929443,59
2013-2014,38060,Phoenix-Mesa-Scottsdale; AZ Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0087494542,75
2013-2014,38220,Pine Bluff; AR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0311966715,
2013-2014,38300,Pittsburgh; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0161743484,37
2013-2014,38340,Pittsfield; MA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0258870853,
2013-2014,38540,Pocatello; ID Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0096516235,
2013-2014,38860,Portland-South Portland; ME Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0179704082,
2013-2014,38900,Portland-Vancouver-Hillsboro; OR-WA Metropolitan Statistic,Percent Change in Average Annual Wage,0.0193437199,23
2013-2014,38940,Port St. Lucie; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0054305656,
2013-2014,39140,Prescott; AZ Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.025385404,
2013-2014,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0238825419,12
2013-2014,39340,Provo-Orem; UT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0098537877,70
2013-2014,39380,Pueblo; CO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0214574277,
2013-2014,39460,Punta Gorda; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0077183793,
2013-2014,39540,Racine; WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0138254104,
2013-2014,39580,Raleigh; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0060890149,88
2013-2014,39660,Rapid City; SD Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0166496075,
2013-2014,39740,Reading; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0239181228,
2013-2014,39820,Redding; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0106789886,
2013-2014,39900,Reno; NV Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0090081841,
2013-2014,40060,Richmond; VA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0071194539,82
2013-2014,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statisti,Percent Change in Average Annual Wage,0.0103214024,65
2013-2014,40220,Roanoke; VA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0040988665,
2013-2014,40340,Rochester; MN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0256567339,
2013-2014,40380,Rochester; NY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0101114112,67
2013-2014,40420,Rockford; IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0108654242,
2013-2014,40580,Rocky Mount; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0140151436,
2013-2014,40660,Rome; GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0109645017,
2013-2014,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Stati,Percent Change in Average Annual Wage,0.0089184592,74
2013-2014,40980,Saginaw; MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0179577067,
2013-2014,41060,St. Cloud; MN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0097366788,
2013-2014,41100,St. George; UT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0155142059,
2013-2014,41140,St. Joseph; MO-KS Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0193542138,
2013-2014,41180,St. Louis; MO-IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0198599501,21
2013-2014,41420,Salem; OR Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0113194273,
2013-2014,41500,Salinas; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.012800263,
2013-2014,41540,Salisbury; MD-DE Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0257476314,
2013-2014,41620,Salt Lake City; UT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0136477004,52
2013-2014,41660,San Angelo; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0312012833,
2013-2014,41700,San Antonio-New Braunfels; TX Metropolitan Statistical Are,Percent Change in Average Annual Wage,0.0210062166,17
2013-2014,41740,San Diego-Carlsbad; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.020167954,20
2013-2014,41860,San Francisco-Oakland-Hayward; CA Metropolitan Statistical,Percent Change in Average Annual Wage,0.0063966298,87
2013-2014,41940,San Jose-Sunnyvale-Santa Clara; CA Metropolitan Statistica,Percent Change in Average Annual Wage,0.0488664069,1
2013-2014,42020,San Luis Obispo-Paso Robles-Arroyo Grande; CA Metropolitan,Percent Change in Average Annual Wage,-0.003287728,
2013-2014,42100,Santa Cruz-Watsonville; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0130362733,
2013-2014,42140,Santa Fe; NM Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0163139723,
2013-2014,42200,Santa Maria-Santa Barbara; CA Metropolitan Statistical Are,Percent Change in Average Annual Wage,0.001657139,
2013-2014,42220,Santa Rosa; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0074390708,
2013-2014,42340,Savannah; GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.024145757,
2013-2014,42540,Scranton--Wilkes-Barre--Hazleton; PA Metropolitan Statisti,Percent Change in Average Annual Wage,0.0231498926,14
2013-2014,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0289185422,4
2013-2014,42680,Sebastian-Vero Beach; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0251359335,
2013-2014,42700,Sebring; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0001541657,
2013-2014,43100,Sheboygan; WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0168297182,
2013-2014,43300,Sherman-Denison; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0169631905,
2013-2014,43340,Shreveport-Bossier City; LA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0142664532,
2013-2014,43420,Sierra Vista-Douglas; AZ Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.01293745,
2013-2014,43580,Sioux City; IA-NE-SD Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0355952332,
2013-2014,43620,Sioux Falls; SD Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0291047731,
2013-2014,43780,South Bend-Mishawaka; IN-MI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0071638321,
2013-2014,43900,Spartanburg; SC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.020542289,
2013-2014,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0081458424,78
2013-2014,44100,Springfield; IL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.031753771,
2013-2014,44140,Springfield; MA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0263994569,8
2013-2014,44180,Springfield; MO Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.014501748,
2013-2014,44220,Springfield; OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0128282022,
2013-2014,44300,State College; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0356153599,
2013-2014,44420,Staunton-Waynesboro; VA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0021811122,
2013-2014,44700,Stockton-Lodi; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0020918463,95
2013-2014,44940,Sumter; SC Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.011351158,
2013-2014,45060,Syracuse; NY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0125749813,56
2013-2014,45220,Tallahassee; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0043969896,
2013-2014,45300,Tampa-St. Petersburg-Clearwater; FL Metropolitan Statistic,Percent Change in Average Annual Wage,0.0073128484,81
2013-2014,45460,Terre Haute; IN Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0049940916,
2013-2014,45500,Texarkana; TX-AR Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.009551634,
2013-2014,45540,The Villages; FL Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.014508344,
2013-2014,45780,Toledo; OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0180249044,26
2013-2014,45820,Topeka; KS Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0047364066,
2013-2014,45940,Trenton; NJ Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.00079085,
2013-2014,46060,Tucson; AZ Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0079382231,79
2013-2014,46140,Tulsa; OK Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0123550755,58
2013-2014,46220,Tuscaloosa; AL Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.003270082,
2013-2014,46340,Tyler; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0208196754,
2013-2014,46520,Urban Honolulu; HI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0185537475,24
2013-2014,46540,Utica-Rome; NY Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.003616795,
2013-2014,46660,Valdosta; GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0197842834,
2013-2014,46700,Vallejo-Fairfield; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0166096148,
2013-2014,47020,Victoria; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0405643323,
2013-2014,47220,Vineland-Bridgeton; NJ Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0192186208,
2013-2014,47260,Virginia Beach-Norfolk-Newport News; VA-NC Metropolitan St,Percent Change in Average Annual Wage,0.0092189459,72
2013-2014,47300,Visalia-Porterville; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0243842515,
2013-2014,47380,Waco; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0209319556,
2013-2014,47460,Walla Walla; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.042742268,
2013-2014,47580,Warner Robins; GA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0387191977,
2013-2014,47900,Washington-Arlington-Alexandria; DC-VA-MD-WV Metropolitan,Percent Change in Average Annual Wage,0.0094237358,71
2013-2014,47940,Waterloo-Cedar Falls; IA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0227066624,
2013-2014,48060,Watertown-Fort Drum; NY Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0020844191,
2013-2014,48140,Wausau; WI Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0564687137,
2013-2014,48260,Weirton-Steubenville; WV-OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0285829015,
2013-2014,48300,Wenatchee; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0530459479,
2013-2014,48540,Wheeling; WV-OH Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0579534018,
2013-2014,48620,Wichita; KS Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0145226644,45
2013-2014,48660,Wichita Falls; TX Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.019273698,
2013-2014,48700,Williamsport; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0272997196,
2013-2014,48900,Wilmington; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.005066853,
2013-2014,49020,Winchester; VA-WV Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.012529535,
2013-2014,49180,Winston-Salem; NC Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0289850861,3
2013-2014,49340,Worcester; MA-CT Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0266341854,7
2013-2014,49420,Yakima; WA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0576496223,
2013-2014,49620,York-Hanover; PA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0117217216,
2013-2014,49660,Youngstown-Warren-Boardman; OH-PA Metropolitan Statistical,Percent Change in Average Annual Wage,0.0156711288,41
2013-2014,49700,Yuba City; CA Metropolitan Statistical Area,Percent Change in Average Annual Wage,0.0113432506,
2013-2014,49740,Yuma; AZ Metropolitan Statistical Area,Percent Change in Average Annual Wage,-0.002698658,
2013-2014,99997,Top 100 Largest Metropolitan Areas,Percent Change in Average Annual Wage,0.0165461971,
2013-2014,99998,All Metropolitan Areas,Percent Change in Average Annual Wage,0.0161770187,
2013-2014,99999,United States,Percent Change in Average Annual Wage,0.0170349693,
2004-2014,10180,Abilene; TX Metropolitan Statistical Area,Percent Change in Output per Job,0.103360661,
2004-2014,10420,Akron; OH Metropolitan Statistical Area,Percent Change in Output per Job,0.0318591684,73
2004-2014,10500,Albany; GA Metropolitan Statistical Area,Percent Change in Output per Job,-0.026273899,
2004-2014,10540,Albany; OR Metropolitan Statistical Area,Percent Change in Output per Job,0.0451227173,
2004-2014,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,Percent Change in Output per Job,0.1002050038,15
2004-2014,10740,Albuquerque; NM Metropolitan Statistical Area,Percent Change in Output per Job,0.035963938,71
2004-2014,10780,Alexandria; LA Metropolitan Statistical Area,Percent Change in Output per Job,0.1003049372,
2004-2014,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,Percent Change in Output per Job,0.056774446,47
2004-2014,11020,Altoona; PA Metropolitan Statistical Area,Percent Change in Output per Job,0.0355228364,
2004-2014,11100,Amarillo; TX Metropolitan Statistical Area,Percent Change in Output per Job,0.116149024,
2004-2014,11180,Ames; IA Metropolitan Statistical Area,Percent Change in Output per Job,0.149233201,
2004-2014,11260,Anchorage; AK Metropolitan Statistical Area,Percent Change in Output per Job,0.0721848494,
2004-2014,11460,Ann Arbor; MI Metropolitan Statistical Area,Percent Change in Output per Job,-0.000035726,
2004-2014,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical,Percent Change in Output per Job,0.036656158,
2004-2014,11540,Appleton; WI Metropolitan Statistical Area,Percent Change in Output per Job,0.0459083656,
2004-2014,11700,Asheville; NC Metropolitan Statistical Area,Percent Change in Output per Job,0.0581926124,
2004-2014,12020,Athens-Clarke County; GA Metropolitan Statistical Area,Percent Change in Output per Job,0.0128997687,
2004-2014,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,Percent Change in Output per Job,0.026240319,79
2004-2014,12100,Atlantic City-Hammonton; NJ Metropolitan Statistical Area,Percent Change in Output per Job,0.0179038695,
2004-2014,12220,Auburn-Opelika; AL Metropolitan Statistical Area,Percent Change in Output per Job,0.1228102979,
2004-2014,12260,Augusta-Richmond County; GA-SC Metropolitan Statistical Ar,Percent Change in Output per Job,0.0053681092,87
2004-2014,12420,Austin-Round Rock; TX Metropolitan Statistical Area,Percent Change in Output per Job,0.1521890457,5
2004-2014,12540,Bakersfield; CA Metropolitan Statistical Area,Percent Change in Output per Job,0.0062319454,86
2004-2014,12580,Baltimore-Columbia-Towson; MD Metropolitan Statistical Are,Percent Change in Output per Job,0.0981905035,18
2004-2014,12620,Bangor; ME Metropolitan Statistical Area,Percent Change in Output per Job,-0.010960043,
2004-2014,12700,Barnstable Town; MA Metropolitan Statistical Area,Percent Change in Output per Job,-0.029919044,
2004-2014,12940,Baton Rouge; LA Metropolitan Statistical Area,Percent Change in Output per Job,0.0462195713,58
2004-2014,12980,Battle Creek; MI Metropolitan Statistical Area,Percent Change in Output per Job,0.0772958767,
2004-2014,13020,Bay City; MI Metropolitan Statistical Area,Percent Change in Output per Job,-0.017776752,
2004-2014,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,Percent Change in Output per Job,0.1183419291,
2004-2014,13220,Beckley; WV Metropolitan Statistical Area,Percent Change in Output per Job,0.145485075,
2004-2014,13380,Bellingham; WA Metropolitan Statistical Area,Percent Change in Output per Job,0.0351697104,
2004-2014,13460,Bend-Redmond; OR Metropolitan Statistical Area,Percent Change in Output per Job,0.073871539,
2004-2014,13740,Billings; MT Metropolitan Statistical Area,Percent Change in Output per Job,0.1355535177,
2004-2014,13780,Binghamton; NY Metropolitan Statistical Area,Percent Change in Output per Job,0.12091828,
2004-2014,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,Percent Change in Output per Job,0.0631225031,43
2004-2014,13900,Bismarck; ND Metropolitan Statistical Area,Percent Change in Output per Job,0.1472537675,
2004-2014,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,Percent Change in Output per Job,0.1409490167,
2004-2014,14010,Bloomington; IL Metropolitan Statistical Area,Percent Change in Output per Job,0.0572377753,
2004-2014,14020,Bloomington; IN Metropolitan Statistical Area,Percent Change in Output per Job,0.1044669373,
2004-2014,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,Percent Change in Output per Job,0.1729588728,
2004-2014,14260,Boise City; ID Metropolitan Statistical Area,Percent Change in Output per Job,0.0703413125,34
2004-2014,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,Percent Change in Output per Job,0.0918462348,22
2004-2014,14500,Boulder; CO Metropolitan Statistical Area,Percent Change in Output per Job,0.1114395109,
2004-2014,14540,Bowling Green; KY Metropolitan Statistical Area,Percent Change in Output per Job,0.0248098916,
2004-2014,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,Percent Change in Output per Job,0.0365336945,
2004-2014,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,Percent Change in Output per Job,-0.008733653,93
2004-2014,15180,Brownsville-Harlingen; TX Metropolitan Statistical Area,Percent Change in Output per Job,0.0684448528,
2004-2014,15260,Brunswick; GA Metropolitan Statistical Area,Percent Change in Output per Job,-0.083671672,
2004-2014,15380,Buffalo-Cheektowaga-Niagara Falls; NY Metropolitan Statist,Percent Change in Output per Job,0.1003012955,14
2004-2014,15500,Burlington; NC Metropolitan Statistical Area,Percent Change in Output per Job,0.0182307792,
2004-2014,15540,Burlington-South Burlington; VT Metropolitan Statistical A,Percent Change in Output per Job,0.0813561886,
2004-2014,15680,California-Lexington Park; MD Metropolitan Statistical Are,Percent Change in Output per Job,0.1081748647,
2004-2014,15940,Canton-Massillon; OH Metropolitan Statistical Area,Percent Change in Output per Job,0.1866418907,
2004-2014,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Percent Change in Output per Job,-0.077137506,100
2004-2014,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Percent Change in Output per Job,0.0791215892,
2004-2014,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Percent Change in Output per Job,0.069395491,
2004-2014,16180,Carson City; NV Metropolitan Statistical Area,Percent Change in Output per Job,-0.066780609,
2004-2014,16220,Casper; WY Metropolitan Statistical Area,Percent Change in Output per Job,0.1246080507,
2004-2014,16300,Cedar Rapids; IA Metropolitan Statistical Area,Percent Change in Output per Job,0.1193358291,
2004-2014,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Percent Change in Output per Job,0.0331015152,
2004-2014,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Percent Change in Output per Job,0.1021945112,
2004-2014,16620,Charleston; WV Metropolitan Statistical Area,Percent Change in Output per Job,0.0181059913,
2004-2014,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Percent Change in Output per Job,0.0629316482,44
2004-2014,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Percent Change in Output per Job,0.0710100094,33
2004-2014,16820,Charlottesville; VA Metropolitan Statistical Area,Percent Change in Output per Job,0.0940011695,
2004-2014,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Percent Change in Output per Job,0.0049041451,88
2004-2014,16940,Cheyenne; WY Metropolitan Statistical Area,Percent Change in Output per Job,0.078731333,
2004-2014,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Percent Change in Output per Job,0.0418851204,66
2004-2014,17020,Chico; CA Metropolitan Statistical Area,Percent Change in Output per Job,0.0038826234,
2004-2014,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Percent Change in Output per Job,0.0644394298,39
2004-2014,17300,Clarksville; TN-KY Metropolitan Statistical Area,Percent Change in Output per Job,0.1104996273,
2004-2014,17420,Cleveland; TN Metropolitan Statistical Area,Percent Change in Output per Job,0.031959174,
2004-2014,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Percent Change in Output per Job,0.0632205877,42
2004-2014,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Percent Change in Output per Job,0.035415293,
2004-2014,17780,College Station-Bryan; TX Metropolitan Statistical Area,Percent Change in Output per Job,0.1358171901,
2004-2014,17820,Colorado Springs; CO Metropolitan Statistical Area,Percent Change in Output per Job,0.0455196104,59
2004-2014,17860,Columbia; MO Metropolitan Statistical Area,Percent Change in Output per Job,0.0656473695,
2004-2014,17900,Columbia; SC Metropolitan Statistical Area,Percent Change in Output per Job,0.04203798,65
2004-2014,17980,Columbus; GA-AL Metropolitan Statistical Area,Percent Change in Output per Job,0.0780833371,
2004-2014,18020,Columbus; IN Metropolitan Statistical Area,Percent Change in Output per Job,0.1366630404,
2004-2014,18140,Columbus; OH Metropolitan Statistical Area,Percent Change in Output per Job,0.0638049196,40
2004-2014,18580,Corpus Christi; TX Metropolitan Statistical Area,Percent Change in Output per Job,0.1170252399,
2004-2014,18700,Corvallis; OR Metropolitan Statistical Area,Percent Change in Output per Job,0.2122667435,
2004-2014,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statis,Percent Change in Output per Job,-0.091070287,
2004-2014,19060,Cumberland; MD-WV Metropolitan Statistical Area,Percent Change in Output per Job,0.0441550176,
2004-2014,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical A,Percent Change in Output per Job,0.1469276557,6
2004-2014,19140,Dalton; GA Metropolitan Statistical Area,Percent Change in Output per Job,-0.030119381,
2004-2014,19180,Danville; IL Metropolitan Statistical Area,Percent Change in Output per Job,0.03482243,
2004-2014,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,Percent Change in Output per Job,0.1118493078,
2004-2014,19340,Davenport-Moline-Rock Island; IA-IL Metropolitan Statistic,Percent Change in Output per Job,0.0705153623,
