year,CBSA,CBSA_name,indicator,value,rank
2009-2014,34940,Naples-Immokalee-Marco Island; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1644298392,
2009-2014,34980,Nashville-Davidson--Murfreesboro--Franklin; TN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1877037603,6
2009-2014,35100,New Bern; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.018825736,
2009-2014,35300,New Haven-Milford; CT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0284763298,90
2009-2014,35380,New Orleans-Metairie; LA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0389896392,87
2009-2014,35620,New York-Newark-Jersey City; NY-NJ-PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1016385789,35
2009-2014,35660,Niles-Benton Harbor; MI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0924427493,
2009-2014,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0838347797,46
2009-2014,35980,Norwich-New London; CT Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.058807,
2009-2014,36100,Ocala; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0134749597,
2009-2014,36140,Ocean City; NJ Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.039062311,
2009-2014,36220,Odessa; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.5495866474,
2009-2014,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0798426019,49
2009-2014,36420,Oklahoma City; OK Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.162782899,14
2009-2014,36500,Olympia-Tumwater; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0454123015,
2009-2014,36540,Omaha-Council Bluffs; NE-IA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0657976563,62
2009-2014,36740,Orlando-Kissimmee-Sanford; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1190631661,24
2009-2014,36780,Oshkosh-Neenah; WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0957622632,
2009-2014,36980,Owensboro; KY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0975352365,
2009-2014,37100,Oxnard-Thousand Oaks-Ventura; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0719954268,57
2009-2014,37340,Palm Bay-Melbourne-Titusville; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.044220672,100
2009-2014,37460,Panama City; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0029053752,
2009-2014,37620,Parkersburg-Vienna; WV Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0092992542,
2009-2014,37860,Pensacola-Ferry Pass-Brent; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.034408775,
2009-2014,37900,Peoria; IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0562965842,
2009-2014,37980,Philadelphia-Camden-Wilmington; PA-NJ-DE-MD Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0477102228,76
2009-2014,38060,Phoenix-Mesa-Scottsdale; AZ Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0877067476,41
2009-2014,38220,Pine Bluff; AR Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.075940404,
2009-2014,38300,Pittsburgh; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0997929746,36
2009-2014,38340,Pittsfield; MA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0319320709,
2009-2014,38540,Pocatello; ID Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0079178336,
2009-2014,38860,Portland-South Portland; ME Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0411105834,
2009-2014,38900,Portland-Vancouver-Hillsboro; OR-WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1546220535,16
2009-2014,38940,Port St. Lucie; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0334113165,
2009-2014,39140,Prescott; AZ Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0053132307,
2009-2014,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0827654231,47
2009-2014,39340,Provo-Orem; UT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.2109929042,5
2009-2014,39380,Pueblo; CO Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0612735881,
2009-2014,39460,Punta Gorda; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0766330591,
2009-2014,39540,Racine; WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0667366815,
2009-2014,39580,Raleigh; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1815012798,9
2009-2014,39660,Rapid City; SD Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0890964404,
2009-2014,39740,Reading; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0598953185,
2009-2014,39820,Redding; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0018709118,
2009-2014,39900,Reno; NV Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0130215772,
2009-2014,40060,Richmond; VA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0572071693,69
2009-2014,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0814530086,48
2009-2014,40220,Roanoke; VA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0029438993,
2009-2014,40340,Rochester; MN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0665482602,
2009-2014,40380,Rochester; NY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0349134608,88
2009-2014,40420,Rockford; IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0558138565,
2009-2014,40580,Rocky Mount; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.043427723,
2009-2014,40660,Rome; GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0143604651,
2009-2014,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0693364764,59
2009-2014,40980,Saginaw; MI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0448943213,
2009-2014,41060,St. Cloud; MN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0785808525,
2009-2014,41100,St. George; UT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1357418606,
2009-2014,41140,St. Joseph; MO-KS Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.028626371,
2009-2014,41180,St. Louis; MO-IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0397993477,86
2009-2014,41420,Salem; OR Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0554033758,
2009-2014,41500,Salinas; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0782941717,
2009-2014,41540,Salisbury; MD-DE Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0296480208,
2009-2014,41620,Salt Lake City; UT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1413342981,18
2009-2014,41660,San Angelo; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1613911627,
2009-2014,41700,San Antonio-New Braunfels; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1640828269,13
2009-2014,41740,San Diego-Carlsbad; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1173713093,26
2009-2014,41860,San Francisco-Oakland-Hayward; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.2236592769,4
2009-2014,41940,San Jose-Sunnyvale-Santa Clara; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.3854357994,1
2009-2014,42020,San Luis Obispo-Paso Robles-Arroyo Grande; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0867451043,
2009-2014,42100,Santa Cruz-Watsonville; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1054957986,
2009-2014,42140,Santa Fe; NM Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.020452456,
2009-2014,42200,Santa Maria-Santa Barbara; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0814266849,
2009-2014,42220,Santa Rosa; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0803788309,
2009-2014,42340,Savannah; GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0882044929,
2009-2014,42540,Scranton--Wilkes-Barre--Hazleton; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0411103682,83
2009-2014,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.178703216,11
2009-2014,42680,Sebastian-Vero Beach; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0273773597,
2009-2014,42700,Sebring; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.038773299,
2009-2014,43100,Sheboygan; WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0751794417,
2009-2014,43300,Sherman-Denison; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1002276293,
2009-2014,43340,Shreveport-Bossier City; LA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0007452398,
2009-2014,43420,Sierra Vista-Douglas; AZ Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.125482595,
2009-2014,43580,Sioux City; IA-NE-SD Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0855166472,
2009-2014,43620,Sioux Falls; SD Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1526884996,
2009-2014,43780,South Bend-Mishawaka; IN-MI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0053822468,
2009-2014,43900,Spartanburg; SC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1092410969,
2009-2014,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0566227335,70
2009-2014,44100,Springfield; IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0380282143,
2009-2014,44140,Springfield; MA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0781134771,53
2009-2014,44180,Springfield; MO Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0732965813,
2009-2014,44220,Springfield; OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0092651464,
2009-2014,44300,State College; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1086655894,
2009-2014,44420,Staunton-Waynesboro; VA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0239765166,
2009-2014,44700,Stockton-Lodi; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.028199484,91
2009-2014,44940,Sumter; SC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1351580395,
2009-2014,45060,Syracuse; NY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0111967723,95
2009-2014,45220,Tallahassee; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.019933708,
2009-2014,45300,Tampa-St. Petersburg-Clearwater; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0773723853,54
2009-2014,45460,Terre Haute; IN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0086544633,
2009-2014,45500,Texarkana; TX-AR Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.087711536,
2009-2014,45540,The Villages; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.3022589219,
2009-2014,45780,Toledo; OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0653750099,63
2009-2014,45820,Topeka; KS Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0266549347,
2009-2014,45940,Trenton; NJ Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.101303854,
2009-2014,46060,Tucson; AZ Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0034384749,97
2009-2014,46140,Tulsa; OK Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1065012438,34
2009-2014,46220,Tuscaloosa; AL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0841202468,
2009-2014,46340,Tyler; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0771923103,
2009-2014,46520,Urban Honolulu; HI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0602483755,66
2009-2014,46540,Utica-Rome; NY Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.023841787,
2009-2014,46660,Valdosta; GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.019767681,
2009-2014,46700,Vallejo-Fairfield; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0649320267,
2009-2014,47020,Victoria; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.312411264,
2009-2014,47220,Vineland-Bridgeton; NJ Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.052202048,
2009-2014,47260,Virginia Beach-Norfolk-Newport News; VA-NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.004773139,98
2009-2014,47300,Visalia-Porterville; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0530932071,
2009-2014,47380,Waco; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0716354867,
2009-2014,47460,Walla Walla; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0498617893,
2009-2014,47580,Warner Robins; GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0064360384,
2009-2014,47900,Washington-Arlington-Alexandria; DC-VA-MD-WV Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0451168642,79
2009-2014,47940,Waterloo-Cedar Falls; IA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.092298017,
2009-2014,48060,Watertown-Fort Drum; NY Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.039889084,
2009-2014,48140,Wausau; WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0951475816,
2009-2014,48260,Weirton-Steubenville; WV-OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.064328837,
2009-2014,48300,Wenatchee; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0989379955,
2009-2014,48540,Wheeling; WV-OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1671519554,
2009-2014,48620,Wichita; KS Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0154813001,93
2009-2014,48660,Wichita Falls; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.016044063,
2009-2014,48700,Williamsport; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.1991973854,
2009-2014,48900,Wilmington; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0486302874,
2009-2014,49020,Winchester; VA-WV Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0694075906,
2009-2014,49180,Winston-Salem; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.076926448,56
2009-2014,49340,Worcester; MA-CT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0991697161,37
2009-2014,49420,Yakima; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0851813043,
2009-2014,49620,York-Hanover; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0328531208,
2009-2014,49660,Youngstown-Warren-Boardman; OH-PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0424711476,80
2009-2014,49700,Yuba City; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0709791356,
2009-2014,49740,Yuma; AZ Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0181306112,
2009-2014,99997,Top 100 Largest Metropolitan Areas,Percent Change in Aggregate Wages,0.1070408782,
2009-2014,99998,All Metropolitan Areas,Percent Change in Aggregate Wages,0.0990690044,
2009-2014,99999,United States,Percent Change in Aggregate Wages,0.0963320007,
2013-2014,10180,Abilene; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0502978148,
2013-2014,10420,Akron; OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.029564644,62
2013-2014,10500,Albany; GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0003587937,
2013-2014,10540,Albany; OR Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0411416299,
2013-2014,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0267401942,71
2013-2014,10740,Albuquerque; NM Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0237448012,76
2013-2014,10780,Alexandria; LA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0158384459,
2013-2014,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0337937927,48
2013-2014,11020,Altoona; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0185358728,
2013-2014,11100,Amarillo; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0266010257,
2013-2014,11180,Ames; IA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.066301242,
2013-2014,11260,Anchorage; AK Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0192894829,
2013-2014,11460,Ann Arbor; MI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0191884375,
2013-2014,11500,Anniston-Oxford-Jacksonville; AL Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.010631074,
2013-2014,11540,Appleton; WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0333716062,
2013-2014,11700,Asheville; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0302401346,
2013-2014,12020,Athens-Clarke County; GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0406100003,
2013-2014,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0448062847,22
2013-2014,12100,Atlantic City-Hammonton; NJ Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.009417433,
2013-2014,12220,Auburn-Opelika; AL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0445707559,
2013-2014,12260,Augusta-Richmond County; GA-SC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0280626672,67
2013-2014,12420,Austin-Round Rock; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0669186162,3
2013-2014,12540,Bakersfield; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0409197687,32
2013-2014,12580,Baltimore-Columbia-Towson; MD Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0190945688,85
2013-2014,12620,Bangor; ME Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.017617761,
2013-2014,12700,Barnstable Town; MA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0315864266,
2013-2014,12940,Baton Rouge; LA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0397672851,34
2013-2014,12980,Battle Creek; MI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0191888821,
2013-2014,13020,Bay City; MI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0200976206,
2013-2014,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0290663419,
2013-2014,13220,Beckley; WV Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.027658699,
2013-2014,13380,Bellingham; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0045590297,
2013-2014,13460,Bend-Redmond; OR Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0864299415,
2013-2014,13740,Billings; MT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0363714616,
2013-2014,13780,Binghamton; NY Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.000024003,
2013-2014,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0201006855,84
2013-2014,13900,Bismarck; ND Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0690330766,
2013-2014,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0204559883,
2013-2014,14010,Bloomington; IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0123974641,
2013-2014,14020,Bloomington; IN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0213871129,
2013-2014,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0362079006,
2013-2014,14260,Boise City; ID Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0540239732,11
2013-2014,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.041825731,30
2013-2014,14500,Boulder; CO Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.037939473,
2013-2014,14540,Bowling Green; KY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0488122496,
2013-2014,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0326857901,
2013-2014,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0161820569,90
2013-2014,15180,Brownsville-Harlingen; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0304527633,
2013-2014,15260,Brunswick; GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.00471715,
2013-2014,15380,Buffalo-Cheektowaga-Niagara Falls; NY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0267229175,72
2013-2014,15500,Burlington; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.001244775,
2013-2014,15540,Burlington-South Burlington; VT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0184536241,
2013-2014,15680,California-Lexington Park; MD Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.003218498,
2013-2014,15940,Canton-Massillon; OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0323651936,
2013-2014,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0710205888,2
2013-2014,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0071536379,
2013-2014,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0085065277,
2013-2014,16180,Carson City; NV Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.025948163,
2013-2014,16220,Casper; WY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0288200015,
2013-2014,16300,Cedar Rapids; IA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0392831367,
2013-2014,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0319740448,
2013-2014,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0225578955,
2013-2014,16620,Charleston; WV Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.001011538,
2013-2014,16700,Charleston-North Charleston; SC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0458135068,20
2013-2014,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0504961157,17
2013-2014,16820,Charlottesville; VA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0084080438,
2013-2014,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0221016795,80
2013-2014,16940,Cheyenne; WY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0288200401,
2013-2014,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0286017262,64
2013-2014,17020,Chico; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0318564869,
2013-2014,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0332041106,52
2013-2014,17300,Clarksville; TN-KY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0138274396,
2013-2014,17420,Cleveland; TN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0423344302,
2013-2014,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0201607514,83
2013-2014,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0360608326,
2013-2014,17780,College Station-Bryan; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.057530106,
2013-2014,17820,Colorado Springs; CO Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0370493714,42
2013-2014,17860,Columbia; MO Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0233491429,
2013-2014,17900,Columbia; SC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0325790526,53
2013-2014,17980,Columbus; GA-AL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0275224242,
2013-2014,18020,Columbus; IN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0447019316,
2013-2014,18140,Columbus; OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0387398612,37
2013-2014,18580,Corpus Christi; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0536226852,
2013-2014,18700,Corvallis; OR Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0185495663,
2013-2014,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0217612899,
2013-2014,19060,Cumberland; MD-WV Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0053518907,
2013-2014,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0571454465,8
2013-2014,19140,Dalton; GA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0589066473,
2013-2014,19180,Danville; IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0139540283,
2013-2014,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0476564354,
2013-2014,19340,Davenport-Moline-Rock Island; IA-IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0063421849,
2013-2014,19380,Dayton; OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0201896821,82
2013-2014,19460,Decatur; AL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0228824819,
2013-2014,19500,Decatur; IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0717291968,
2013-2014,19660,Deltona-Daytona Beach-Ormond Beach; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0391519551,36
2013-2014,19740,Denver-Aurora-Lakewood; CO Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0646202551,4
2013-2014,19780,Des Moines-West Des Moines; IA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0252552534,74
2013-2014,19820,Detroit-Warren-Dearborn; MI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0306049896,60
2013-2014,20020,Dothan; AL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0123870274,
2013-2014,20100,Dover; DE Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0264162531,
2013-2014,20220,Dubuque; IA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.035648235,
2013-2014,20260,Duluth; MN-WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0298705216,
2013-2014,20500,Durham-Chapel Hill; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0334799063,
2013-2014,20700,East Stroudsburg; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,-0.021140417,
2013-2014,20740,Eau Claire; WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0653063654,
2013-2014,20940,El Centro; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0288694511,
