year,CBSA,CBSA_name,indicator,value
2002,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,41.499493091
2003,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,43.451907285
2004,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,44.672400097
2005,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,45.618547298
2006,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,46.391508624
2007,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,45.683318375
2008,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,44.476487973
2009,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,44.178325472
2010,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,43.527966439
2011,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,43.17851636
2012,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,42.931356605
2013,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,42.784198972
2014,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Average Annual Wage,43.246730701
2000,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,33.834553091
2001,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,34.470893183
2002,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,35.352658274
2003,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,35.88719094
2004,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,36.368946834
2005,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,36.141096623
2006,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,36.429895154
2007,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,37.046219268
2008,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,36.428108867
2009,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,38.170571608
2010,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,37.892504072
2011,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,37.874995011
2012,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,38.090788491
2013,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,37.957878331
2014,16020,Cape Girardeau; MO-IL Metropolitan Statistical Area,Average Annual Wage,38.581546083
2000,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,30.91769993
2001,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,31.697463973
2002,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,33.798420602
2003,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,34.113925932
2004,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,34.835105568
2005,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,35.517746428
2006,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,35.897324412
2007,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,36.378450781
2008,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,37.20386768
2009,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,38.669311468
2010,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,38.879236564
2011,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,38.899662697
2012,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,39.40047564
2013,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,40.192146804
2014,16060,Carbondale-Marion; IL Metropolitan Statistical Area,Average Annual Wage,40.616042095
2000,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,42.647627933
2001,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,43.186041271
2002,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,44.133426295
2003,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,45.112915805
2004,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,46.014442906
2005,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,46.115419835
2006,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,46.35671027
2007,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,47.24773002
2008,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,46.574908202
2009,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,47.297876398
2010,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,46.487590468
2011,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,46.514238739
2012,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,45.941398231
2013,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,46.449177581
2014,16180,Carson City; NV Metropolitan Statistical Area,Average Annual Wage,47.264527444
2000,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,41.144978978
2001,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,39.861498466
2002,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,39.466402371
2003,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,40.246480338
2004,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,41.593687864
2005,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,43.490402375
2006,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,46.755700069
2007,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,48.981926119
2008,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,50.757234383
2009,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,48.531521604
2010,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,49.54241085
2011,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,50.699368894
2012,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,52.158676288
2013,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,51.524792438
2014,16220,Casper; WY Metropolitan Statistical Area,Average Annual Wage,52.355654529
2000,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,43.430581779
2001,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,42.80529017
2002,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,42.265271567
2003,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,43.143349408
2004,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,44.084757132
2005,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,44.434142971
2006,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,44.527418914
2007,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,45.735325885
2008,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,45.687175114
2009,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,45.18597274
2010,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,45.776173395
2011,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,46.15813558
2012,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,46.236868337
2013,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,46.359435879
2014,16300,Cedar Rapids; IA Metropolitan Statistical Area,Average Annual Wage,47.922931193
2000,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,35.684066656
2001,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,36.034195026
2002,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,36.940853008
2003,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,36.422690578
2004,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,37.004804922
2005,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,37.411492369
2006,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,37.651563903
2007,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,38.329355139
2008,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,38.014533108
2009,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,38.797257405
2010,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,38.852702233
2011,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,38.585860794
2012,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,38.711141668
2013,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,38.630959904
2014,16540,Chambersburg-Waynesboro; PA Metropolitan Statistical Area,Average Annual Wage,39.514647874
2000,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,35.623314647
2001,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,36.674230198
2002,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,38.312883993
2003,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,38.45306868
2004,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,39.094550961
2005,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,38.825248596
2006,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,39.23838419
2007,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,40.198550538
2008,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,40.999303229
2009,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,42.061147793
2010,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,42.682754342
2011,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,43.040153672
2012,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,44.147717086
2013,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,44.489400994
2014,16580,Champaign-Urbana; IL Metropolitan Statistical Area,Average Annual Wage,45.007843906
2000,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,41.008298974
2001,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,41.394957022
2002,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,40.987145153
2003,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,40.798885449
2004,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,41.253087229
2005,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,41.997450661
2006,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,42.65171569
2007,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,43.126629132
2008,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,43.567211956
2009,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,44.559063546
2010,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,44.365887627
2011,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,45.073406448
2012,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,44.304998732
2013,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,43.146839862
2014,16620,Charleston; WV Metropolitan Statistical Area,Average Annual Wage,43.303056125
2000,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,38.872958942
2001,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,40.679647347
2002,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,41.65075279
2003,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,42.537527031
2004,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,42.948284577
2005,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,43.833501606
2006,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,44.56087091
2007,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,45.295912254
2008,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,45.278224479
2009,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,46.517648399
2010,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,46.969428248
2011,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,46.99590051
2012,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,46.743047796
2013,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,46.79737068
2014,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Average Annual Wage,47.476701344
2000,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,48.066437836
2001,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,48.925756149
2002,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,49.906525125
2003,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,50.289218611
2004,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,51.72841249
2005,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,52.67843559
2006,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,53.353750039
2007,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,53.468046164
2008,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,52.674908489
2009,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,52.12379933
2010,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,53.117317103
2011,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,53.737848907
2012,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,54.407726256
2013,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,54.552366899
2014,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Average Annual Wage,55.310710542
2000,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,40.324382398
2001,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,41.025035664
2002,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,41.879768336
2003,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,43.531126316
2004,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,43.973054172
2005,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,45.006466025
2006,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,45.37895211
2007,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,45.960830571
2008,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,45.672835888
2009,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,46.462562106
2010,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,46.465367653
2011,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,46.342973002
2012,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,46.970245727
2013,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,47.422781758
2014,16820,Charlottesville; VA Metropolitan Statistical Area,Average Annual Wage,46.483758299
2000,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,39.95737536
2001,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,39.930554288
2002,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,39.956872947
2003,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,40.860902342
2004,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,40.901214195
2005,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,40.93060128
2006,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,41.44460972
2007,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,41.857727907
2008,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,41.533617724
2009,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,42.087669858
2010,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,43.12759385
2011,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,42.853668543
2012,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,43.180360319
2013,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,42.953019918
2014,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Average Annual Wage,43.678289874
2000,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,40.584066736
2001,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,41.850442788
2002,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,43.732053401
2003,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,44.181279912
2004,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,44.981325509
2005,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,45.078885768
2006,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,47.372222941
2007,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,46.863472468
2008,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,46.931212418
2009,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,47.949391201
2010,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,48.306937194
2011,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,48.480603332
2012,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,49.918180061
2013,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,49.429027113
2014,16940,Cheyenne; WY Metropolitan Statistical Area,Average Annual Wage,49.990752227
2000,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,55.554323159
2001,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,55.902344482
2002,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,56.199338935
2003,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,56.344770741
2004,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,57.498611344
2005,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,57.569588817
2006,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,58.663471874
2007,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,59.892790038
2008,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,59.349578886
2009,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,58.706153472
2010,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,59.16292214
2011,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,59.336494417
2012,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,59.872753755
2013,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,59.395158372
2014,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Average Annual Wage,60.312897368
2000,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,33.187423354
2001,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,34.124129277
2002,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,34.83984954
2003,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,34.983229032
2004,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,36.39847048
2005,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,36.728198991
2006,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,37.301564897
2007,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,37.929465341
2008,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,37.189774274
2009,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,37.831591954
2010,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,37.432718657
2011,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,38.302459364
2012,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,38.878869819
2013,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,38.466933882
2014,17020,Chico; CA Metropolitan Statistical Area,Average Annual Wage,38.6724111
2000,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,46.687103415
2001,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,47.274829034
2002,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,47.834501589
2003,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,47.930391366
2004,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,48.808535893
2005,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,48.962429872
2006,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,49.099098587
2007,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,49.471352989
2008,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,49.052751532
2009,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,49.362910334
2010,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,49.957739992
2011,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,50.051239118
2012,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,50.898177952
2013,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,50.259399834
2014,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Average Annual Wage,51.038186658
2000,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,45.44451939
2001,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,46.893740322
2002,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,49.244541376
2003,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,50.095694431
2004,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,50.277615292
2005,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,55.326134941
2006,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,57.482087449
2007,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,57.778637786
2008,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,60.806500067
2009,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,62.448518925
2010,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,62.278889363
2011,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,63.714781494
2012,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,60.88092781
2013,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,58.304555016
2014,17300,Clarksville; TN-KY Metropolitan Statistical Area,Average Annual Wage,57.977085071
2000,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,36.285050292
2001,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,36.736686256
2002,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,37.932330173
2003,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,38.058453596
2004,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,38.360769206
2005,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,37.192012969
2006,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,36.719344474
2007,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,37.759714063
2008,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,37.138898706
2009,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,37.143308128
2010,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,37.516352806
2011,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,38.064013291
2012,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,38.076692966
2013,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,36.240718054
2014,17420,Cleveland; TN Metropolitan Statistical Area,Average Annual Wage,37.520283813
2000,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,47.482736106
2001,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,47.418312016
2002,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,47.73027393
2003,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,48.573627979
2004,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,49.564064169
2005,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,49.099066286
2006,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,49.468467792
2007,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,49.879223338
2008,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,49.076158922
2009,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,48.988738015
2010,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,49.721821951
2011,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,50.350333124
2012,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,50.864684498
2013,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,50.587295937
2014,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Average Annual Wage,51.265351933
2000,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Average Annual Wage,33.303781278
2001,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Average Annual Wage,33.024563185
2002,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Average Annual Wage,33.574453347
2003,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Average Annual Wage,34.614974788
2004,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Average Annual Wage,35.166205459
2005,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Average Annual Wage,35.007523172
2006,17660,Coeur d'Alene; ID Metropolitan Statistical Area,Average Annual Wage,35.993700572
