year,CBSA,CBSA_name,indicator,value,rank
2013-2014,19780,Des Moines-West Des Moines; IA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0252552534,74
2013-2014,19820,Detroit-Warren-Dearborn; MI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0306049896,60
2013-2014,21340,El Paso; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0310030949,57
2013-2014,23420,Fresno; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0352902739,46
2013-2014,24340,Grand Rapids-Wyoming; MI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0631994801,5
2013-2014,24660,Greensboro-High Point; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0157436606,91
2013-2014,24860,Greenville-Anderson-Mauldin; SC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0429219207,25
2013-2014,25420,Harrisburg-Carlisle; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.030793063,58
2013-2014,25540,Hartford-West Hartford-East Hartford; CT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0274132592,69
2013-2014,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0630485298,6
2013-2014,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.013088943,96
2013-2014,27140,Jackson; MS Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.014738623,95
2013-2014,27260,Jacksonville; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0360485395,44
2013-2014,28140,Kansas City; MO-KS Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0252727446,73
2013-2014,28940,Knoxville; TN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0306420329,59
2013-2014,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0320390688,56
2013-2014,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.040410623,33
2013-2014,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0086460556,99
2013-2014,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0375235507,40
2013-2014,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0386977066,38
2013-2014,31540,Madison; WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0284340548,65
2013-2014,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0472836959,19
2013-2014,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0182655222,87
2013-2014,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0508978548,16
2013-2014,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.022474815,78
2013-2014,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0325504807,54
2013-2014,34980,Nashville-Davidson--Murfreesboro--Franklin; TN Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0484091334,18
2013-2014,35300,New Haven-Milford; CT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0167079284,89
2013-2014,35380,New Orleans-Metairie; LA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0208124408,81
2013-2014,35620,New York-Newark-Jersey City; NY-NJ-PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0450263094,21
2013-2014,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.056672136,9
2013-2014,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0417130717,31
2013-2014,36420,Oklahoma City; OK Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.033411894,51
2013-2014,36540,Omaha-Council Bluffs; NE-IA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0337209525,49
2013-2014,36740,Orlando-Kissimmee-Sanford; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0518081676,14
2013-2014,37100,Oxnard-Thousand Oaks-Ventura; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0396301062,35
2013-2014,37340,Palm Bay-Melbourne-Titusville; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0033105502,100
2013-2014,37980,Philadelphia-Camden-Wilmington; PA-NJ-DE-MD Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0227933178,77
2013-2014,38060,Phoenix-Mesa-Scottsdale; AZ Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0323944541,55
2013-2014,38300,Pittsburgh; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0188501236,86
2013-2014,38900,Portland-Vancouver-Hillsboro; OR-WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0515093045,15
2013-2014,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0375190672,41
2013-2014,39340,Provo-Orem; UT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0520506279,13
2013-2014,39580,Raleigh; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0428642224,27
2013-2014,40060,Richmond; VA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0224147382,79
2013-2014,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0544510787,10
2013-2014,40380,Rochester; NY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0173098467,88
2013-2014,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0369971452,43
2013-2014,41180,St. Louis; MO-IL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0283486423,66
2013-2014,41620,Salt Lake City; UT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0385955125,39
2013-2014,41700,San Antonio-New Braunfels; TX Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0536895573,12
2013-2014,41740,San Diego-Carlsbad; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0439097684,23
2013-2014,41860,San Francisco-Oakland-Hayward; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0423757046,28
2013-2014,41940,San Jose-Sunnyvale-Santa Clara; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0972775485,1
2013-2014,42540,Scranton--Wilkes-Barre--Hazleton; PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0341931773,47
2013-2014,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0600271078,7
2013-2014,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0271101371,70
2013-2014,44140,Springfield; MA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0422670257,29
2013-2014,44700,Stockton-Lodi; CA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.036032288,45
2013-2014,45060,Syracuse; NY Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0156808316,92
2013-2014,45300,Tampa-St. Petersburg-Clearwater; FL Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.033480361,50
2013-2014,45780,Toledo; OH Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0279638588,68
2013-2014,46060,Tucson; AZ Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0127184439,97
2013-2014,46140,Tulsa; OK Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0293064031,63
2013-2014,46520,Urban Honolulu; HI Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0300440415,61
2013-2014,47260,Virginia Beach-Norfolk-Newport News; VA-NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.010790378,98
2013-2014,47900,Washington-Arlington-Alexandria; DC-VA-MD-WV Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0152790436,93
2013-2014,48620,Wichita; KS Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0243086296,75
2013-2014,49180,Winston-Salem; NC Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.0434983543,24
2013-2014,49340,Worcester; MA-CT Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.042920127,26
2013-2014,49660,Youngstown-Warren-Boardman; OH-PA Metropolitan Statistical Area,Percent Change in Aggregate Wages,0.015016347,94
2004-2014,10420,Akron; OH Metropolitan Statistical Area,Percent Change in Employment,0.0000285289,88
2004-2014,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,Percent Change in Employment,0.0273991381,64
2004-2014,10740,Albuquerque; NM Metropolitan Statistical Area,Percent Change in Employment,0.0175431242,74
2004-2014,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,Percent Change in Employment,0.0674883814,43
2004-2014,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,Percent Change in Employment,0.0984123725,26
2004-2014,12260,Augusta-Richmond County; GA-SC Metropolitan Statistical Ar,Percent Change in Employment,0.0344356696,58
2004-2014,12420,Austin-Round Rock; TX Metropolitan Statistical Area,Percent Change in Employment,0.3535219936,1
2004-2014,12540,Bakersfield; CA Metropolitan Statistical Area,Percent Change in Employment,0.2254473417,7
2004-2014,12580,Baltimore-Columbia-Towson; MD Metropolitan Statistical Are,Percent Change in Employment,0.0628004727,46
2004-2014,12940,Baton Rouge; LA Metropolitan Statistical Area,Percent Change in Employment,0.1506519415,17
2004-2014,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,Percent Change in Employment,0.0007235471,86
2004-2014,14260,Boise City; ID Metropolitan Statistical Area,Percent Change in Employment,0.162030825,12
2004-2014,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,Percent Change in Employment,0.0806475071,38
2004-2014,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,Percent Change in Employment,0.0082718155,81
2004-2014,15380,Buffalo-Cheektowaga-Niagara Falls; NY Metropolitan Statist,Percent Change in Employment,0.0124019794,80
2004-2014,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Percent Change in Employment,0.1368306916,21
2004-2014,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Percent Change in Employment,0.1673287689,10
2004-2014,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Percent Change in Employment,0.1527265857,16
2004-2014,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Percent Change in Employment,0.0052848504,83
2004-2014,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Percent Change in Employment,0.0188260195,71
2004-2014,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Percent Change in Employment,0.0184952726,73
2004-2014,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Percent Change in Employment,-0.03324412,95
2004-2014,17820,Colorado Springs; CO Metropolitan Statistical Area,Percent Change in Employment,0.0600047228,49
2004-2014,17900,Columbia; SC Metropolitan Statistical Area,Percent Change in Employment,0.0752774756,39
2004-2014,18140,Columbus; OH Metropolitan Statistical Area,Percent Change in Employment,0.0840961767,31
2004-2014,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical A,Percent Change in Employment,0.1918220934,9
2004-2014,19380,Dayton; OH Metropolitan Statistical Area,Percent Change in Employment,-0.073401409,99
2004-2014,19660,Deltona-Daytona Beach-Ormond Beach; FL Metropolitan Statis,Percent Change in Employment,-0.000985342,89
2004-2014,19740,Denver-Aurora-Lakewood; CO Metropolitan Statistical Area,Percent Change in Employment,0.152735236,15
2004-2014,19780,Des Moines-West Des Moines; IA Metropolitan Statistical Ar,Percent Change in Employment,0.1463315984,18
2004-2014,19820,Detroit-Warren-Dearborn; MI Metropolitan Statistical Area,Percent Change in Employment,-0.070912328,97
2004-2014,21340,El Paso; TX Metropolitan Statistical Area,Percent Change in Employment,0.1379229827,20
2004-2014,23420,Fresno; CA Metropolitan Statistical Area,Percent Change in Employment,0.047614271,55
2004-2014,24340,Grand Rapids-Wyoming; MI Metropolitan Statistical Area,Percent Change in Employment,0.0486689942,54
2004-2014,24660,Greensboro-High Point; NC Metropolitan Statistical Area,Percent Change in Employment,-0.017626265,93
2004-2014,24860,Greenville-Anderson-Mauldin; SC Metropolitan Statistical A,Percent Change in Employment,0.0818785283,35
2004-2014,25420,Harrisburg-Carlisle; PA Metropolitan Statistical Area,Percent Change in Employment,0.0139405982,77
2004-2014,25540,Hartford-West Hartford-East Hartford; CT Metropolitan Stat,Percent Change in Employment,0.0423854221,56
2004-2014,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statisti,Percent Change in Employment,0.2661907817,4
2004-2014,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical,Percent Change in Employment,0.0836237564,33
2004-2014,27140,Jackson; MS Metropolitan Statistical Area,Percent Change in Employment,0.0204203468,69
2004-2014,27260,Jacksonville; FL Metropolitan Statistical Area,Percent Change in Employment,0.0815079824,36
2004-2014,28140,Kansas City; MO-KS Metropolitan Statistical Area,Percent Change in Employment,0.0597310797,50
2004-2014,28940,Knoxville; TN Metropolitan Statistical Area,Percent Change in Employment,0.0513614653,53
2004-2014,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,Percent Change in Employment,0.0307749562,62
2004-2014,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical,Percent Change in Employment,0.0860411447,30
2004-2014,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Stat,Percent Change in Employment,0.0543827709,52
2004-2014,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistica,Percent Change in Employment,0.0329584542,59
2004-2014,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistica,Percent Change in Employment,0.0644281893,45
2004-2014,31540,Madison; WI Metropolitan Statistical Area,Percent Change in Employment,0.0814575859,37
2004-2014,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,Percent Change in Employment,0.2834523076,3
2004-2014,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,Percent Change in Employment,-0.004215204,91
2004-2014,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Sta,Percent Change in Employment,0.0726185048,41
2004-2014,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical,Percent Change in Employment,0.0124800213,79
2004-2014,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Stati,Percent Change in Employment,0.0584542854,51
2004-2014,34980,Nashville-Davidson--Murfreesboro--Franklin; TN Metropolita,Percent Change in Employment,0.1635281955,11
2004-2014,35300,New Haven-Milford; CT Metropolitan Statistical Area,Percent Change in Employment,0.0020943234,85
2004-2014,35380,New Orleans-Metairie; LA Metropolitan Statistical Area,Percent Change in Employment,-0.096094591,100
2004-2014,35620,New York-Newark-Jersey City; NY-NJ-PA Metropolitan Statist,Percent Change in Employment,0.0672138719,44
2004-2014,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical,Percent Change in Employment,0.0276665052,63
2004-2014,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,Percent Change in Employment,0.1352930785,22
2004-2014,36420,Oklahoma City; OK Metropolitan Statistical Area,Percent Change in Employment,0.1256015963,23
2004-2014,36540,Omaha-Council Bluffs; NE-IA Metropolitan Statistical Area,Percent Change in Employment,0.0947098381,28
2004-2014,36740,Orlando-Kissimmee-Sanford; FL Metropolitan Statistical Are,Percent Change in Employment,0.1548883235,14
2004-2014,37100,Oxnard-Thousand Oaks-Ventura; CA Metropolitan Statistical,Percent Change in Employment,0.0318022682,60
2004-2014,37340,Palm Bay-Melbourne-Titusville; FL Metropolitan Statistical,Percent Change in Employment,-0.031894522,94
2004-2014,37980,Philadelphia-Camden-Wilmington; PA-NJ-DE-MD Metropolitan S,Percent Change in Employment,0.0127057827,78
2004-2014,38060,Phoenix-Mesa-Scottsdale; AZ Metropolitan Statistical Area,Percent Change in Employment,0.0989709467,25
2004-2014,38300,Pittsburgh; PA Metropolitan Statistical Area,Percent Change in Employment,0.0227016564,67
2004-2014,38900,Portland-Vancouver-Hillsboro; OR-WA Metropolitan Statistic,Percent Change in Employment,0.1219496135,24
2004-2014,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,Percent Change in Employment,-0.017583781,92
2004-2014,39340,Provo-Orem; UT Metropolitan Statistical Area,Percent Change in Employment,0.2956235738,2
2004-2014,39580,Raleigh; NC Metropolitan Statistical Area,Percent Change in Employment,0.2443238966,5
2004-2014,40060,Richmond; VA Metropolitan Statistical Area,Percent Change in Employment,0.061655417,47
2004-2014,40140,Riverside-San Bernardino-Ontario; CA Metropolitan Statisti,Percent Change in Employment,0.0838045178,32
2004-2014,40380,Rochester; NY Metropolitan Statistical Area,Percent Change in Employment,0.0187252607,72
2004-2014,40900,Sacramento--Roseville--Arden-Arcade; CA Metropolitan Stati,Percent Change in Employment,0.0194705241,70
2004-2014,41180,St. Louis; MO-IL Metropolitan Statistical Area,Percent Change in Employment,0.000216766,87
2004-2014,41620,Salt Lake City; UT Metropolitan Statistical Area,Percent Change in Employment,0.1968107893,8
2004-2014,41700,San Antonio-New Braunfels; TX Metropolitan Statistical Are,Percent Change in Employment,0.2352789334,6
2004-2014,41740,San Diego-Carlsbad; CA Metropolitan Statistical Area,Percent Change in Employment,0.0608323716,48
2004-2014,41860,San Francisco-Oakland-Hayward; CA Metropolitan Statistical,Percent Change in Employment,0.0939726243,29
2004-2014,41940,San Jose-Sunnyvale-Santa Clara; CA Metropolitan Statistica,Percent Change in Employment,0.1554361541,13
2004-2014,42540,Scranton--Wilkes-Barre--Hazleton; PA Metropolitan Statisti,Percent Change in Employment,0.0056617102,82
2004-2014,42660,Seattle-Tacoma-Bellevue; WA Metropolitan Statistical Area,Percent Change in Employment,0.1406774112,19
2004-2014,44060,Spokane-Spokane Valley; WA Metropolitan Statistical Area,Percent Change in Employment,0.0684723033,42
2004-2014,44140,Springfield; MA Metropolitan Statistical Area,Percent Change in Employment,0.0224352079,68
2004-2014,44700,Stockton-Lodi; CA Metropolitan Statistical Area,Percent Change in Employment,0.0144711095,75
2004-2014,45060,Syracuse; NY Metropolitan Statistical Area,Percent Change in Employment,-0.004090237,90
2004-2014,45300,Tampa-St. Petersburg-Clearwater; FL Metropolitan Statistic,Percent Change in Employment,0.0308493889,61
2004-2014,45780,Toledo; OH Metropolitan Statistical Area,Percent Change in Employment,-0.052632208,96
2004-2014,46060,Tucson; AZ Metropolitan Statistical Area,Percent Change in Employment,0.0237437427,65
2004-2014,46140,Tulsa; OK Metropolitan Statistical Area,Percent Change in Employment,0.0951472888,27
2004-2014,46520,Urban Honolulu; HI Metropolitan Statistical Area,Percent Change in Employment,0.0738247813,40
2004-2014,47260,Virginia Beach-Norfolk-Newport News; VA-NC Metropolitan St,Percent Change in Employment,0.0048632997,84
2004-2014,47900,Washington-Arlington-Alexandria; DC-VA-MD-WV Metropolitan,Percent Change in Employment,0.0830202725,34
2004-2014,48620,Wichita; KS Metropolitan Statistical Area,Percent Change in Employment,0.0234484192,66
2004-2014,49180,Winston-Salem; NC Metropolitan Statistical Area,Percent Change in Employment,0.014188263,76
2004-2014,49340,Worcester; MA-CT Metropolitan Statistical Area,Percent Change in Employment,0.0417719558,57
2004-2014,49660,Youngstown-Warren-Boardman; OH-PA Metropolitan Statistical,Percent Change in Employment,-0.072031234,98
2009-2014,10420,Akron; OH Metropolitan Statistical Area,Percent Change in Employment,0.0352662879,74
2009-2014,10580,Albany-Schenectady-Troy; NY Metropolitan Statistical Area,Percent Change in Employment,0.0293348163,82
2009-2014,10740,Albuquerque; NM Metropolitan Statistical Area,Percent Change in Employment,-0.004399627,99
2009-2014,10900,Allentown-Bethlehem-Easton; PA-NJ Metropolitan Statistical,Percent Change in Employment,0.0562727733,52
2009-2014,12060,Atlanta-Sandy Springs-Roswell; GA Metropolitan Statistical,Percent Change in Employment,0.0889582797,28
2009-2014,12260,Augusta-Richmond County; GA-SC Metropolitan Statistical Ar,Percent Change in Employment,0.0498672692,61
2009-2014,12420,Austin-Round Rock; TX Metropolitan Statistical Area,Percent Change in Employment,0.1882151044,1
2009-2014,12540,Bakersfield; CA Metropolitan Statistical Area,Percent Change in Employment,0.1521977458,6
2009-2014,12580,Baltimore-Columbia-Towson; MD Metropolitan Statistical Are,Percent Change in Employment,0.0556256029,54
2009-2014,12940,Baton Rouge; LA Metropolitan Statistical Area,Percent Change in Employment,0.0606139047,48
2009-2014,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,Percent Change in Employment,0.0236693469,87
2009-2014,14260,Boise City; ID Metropolitan Statistical Area,Percent Change in Employment,0.1022978833,19
2009-2014,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,Percent Change in Employment,0.0649524412,46
2009-2014,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,Percent Change in Employment,0.0349505741,77
2009-2014,15380,Buffalo-Cheektowaga-Niagara Falls; NY Metropolitan Statist,Percent Change in Employment,0.0310110145,80
2009-2014,15980,Cape Coral-Fort Myers; FL Metropolitan Statistical Area,Percent Change in Employment,0.1614219644,3
2009-2014,16700,Charleston-North Charleston; SC Metropolitan Statistical A,Percent Change in Employment,0.1230646958,9
2009-2014,16740,Charlotte-Concord-Gastonia; NC-SC Metropolitan Statistical,Percent Change in Employment,0.1125659424,14
2009-2014,16860,Chattanooga; TN-GA Metropolitan Statistical Area,Percent Change in Employment,0.0483295172,63
2009-2014,16980,Chicago-Naperville-Elgin; IL-IN-WI Metropolitan Statistica,Percent Change in Employment,0.0486161649,62
2009-2014,17140,Cincinnati; OH-KY-IN Metropolitan Statistical Area,Percent Change in Employment,0.0511565405,60
2009-2014,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,Percent Change in Employment,0.0359224953,72
2009-2014,17820,Colorado Springs; CO Metropolitan Statistical Area,Percent Change in Employment,0.0559199596,53
2009-2014,17900,Columbia; SC Metropolitan Statistical Area,Percent Change in Employment,0.0715059683,39
2009-2014,18140,Columbus; OH Metropolitan Statistical Area,Percent Change in Employment,0.0976894114,21
2009-2014,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical A,Percent Change in Employment,0.1193967371,13
2009-2014,19380,Dayton; OH Metropolitan Statistical Area,Percent Change in Employment,0.0250431668,86
2009-2014,19660,Deltona-Daytona Beach-Ormond Beach; FL Metropolitan Statis,Percent Change in Employment,0.0387439368,69
2009-2014,19740,Denver-Aurora-Lakewood; CO Metropolitan Statistical Area,Percent Change in Employment,0.1211536372,10
2009-2014,19780,Des Moines-West Des Moines; IA Metropolitan Statistical Ar,Percent Change in Employment,0.0811809728,33
2009-2014,19820,Detroit-Warren-Dearborn; MI Metropolitan Statistical Area,Percent Change in Employment,0.090658403,26
2009-2014,21340,El Paso; TX Metropolitan Statistical Area,Percent Change in Employment,0.0690713225,40
2009-2014,23420,Fresno; CA Metropolitan Statistical Area,Percent Change in Employment,0.0553527183,55
2009-2014,24340,Grand Rapids-Wyoming; MI Metropolitan Statistical Area,Percent Change in Employment,0.1500360499,7
2009-2014,24660,Greensboro-High Point; NC Metropolitan Statistical Area,Percent Change in Employment,0.0233600261,88
2009-2014,24860,Greenville-Anderson-Mauldin; SC Metropolitan Statistical A,Percent Change in Employment,0.09582242,24
2009-2014,25420,Harrisburg-Carlisle; PA Metropolitan Statistical Area,Percent Change in Employment,0.0126246289,95
2009-2014,25540,Hartford-West Hartford-East Hartford; CT Metropolitan Stat,Percent Change in Employment,0.0318103763,79
2009-2014,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statisti,Percent Change in Employment,0.141316528,8
2009-2014,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical,Percent Change in Employment,0.0886364444,29
2009-2014,27140,Jackson; MS Metropolitan Statistical Area,Percent Change in Employment,0.0350446511,76
2009-2014,27260,Jacksonville; FL Metropolitan Statistical Area,Percent Change in Employment,0.0680147927,41
2009-2014,28140,Kansas City; MO-KS Metropolitan Statistical Area,Percent Change in Employment,0.0455885589,65
2009-2014,28940,Knoxville; TN Metropolitan Statistical Area,Percent Change in Employment,0.0540445367,56
2009-2014,29460,Lakeland-Winter Haven; FL Metropolitan Statistical Area,Percent Change in Employment,0.0209386417,90
2009-2014,29820,Las Vegas-Henderson-Paradise; NV Metropolitan Statistical,Percent Change in Employment,0.0675580901,43
2009-2014,30780,Little Rock-North Little Rock-Conway; AR Metropolitan Stat,Percent Change in Employment,0.0230796035,89
2009-2014,31080,Los Angeles-Long Beach-Anaheim; CA Metropolitan Statistica,Percent Change in Employment,0.0731585183,38
2009-2014,31140,Louisville/Jefferson County; KY-IN Metropolitan Statistica,Percent Change in Employment,0.0765213103,35
2009-2014,31540,Madison; WI Metropolitan Statistical Area,Percent Change in Employment,0.0676768621,42
2009-2014,32580,McAllen-Edinburg-Mission; TX Metropolitan Statistical Area,Percent Change in Employment,0.1019832261,20
2009-2014,32820,Memphis; TN-MS-AR Metropolitan Statistical Area,Percent Change in Employment,0.0199030145,91
2009-2014,33100,Miami-Fort Lauderdale-West Palm Beach; FL Metropolitan Sta,Percent Change in Employment,0.0966655195,23
2009-2014,33340,Milwaukee-Waukesha-West Allis; WI Metropolitan Statistical,Percent Change in Employment,0.0368471477,70
2009-2014,33460,Minneapolis-St. Paul-Bloomington; MN-WI Metropolitan Stati,Percent Change in Employment,0.0763060678,36
2009-2014,34980,Nashville-Davidson--Murfreesboro--Franklin; TN Metropolita,Percent Change in Employment,0.1568981467,5
2009-2014,35300,New Haven-Milford; CT Metropolitan Statistical Area,Percent Change in Employment,0.0362239424,71
2009-2014,35380,New Orleans-Metairie; LA Metropolitan Statistical Area,Percent Change in Employment,0.0566025386,51
2009-2014,35620,New York-Newark-Jersey City; NY-NJ-PA Metropolitan Statist,Percent Change in Employment,0.0654114686,45
2009-2014,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical,Percent Change in Employment,0.1079033302,18
2009-2014,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,Percent Change in Employment,0.0880508541,30
2009-2014,36420,Oklahoma City; OK Metropolitan Statistical Area,Percent Change in Employment,0.0845093046,31
2009-2014,36540,Omaha-Council Bluffs; NE-IA Metropolitan Statistical Area,Percent Change in Employment,0.0532862968,58
2009-2014,36740,Orlando-Kissimmee-Sanford; FL Metropolitan Statistical Are,Percent Change in Employment,0.1121284128,15
2009-2014,37100,Oxnard-Thousand Oaks-Ventura; CA Metropolitan Statistical,Percent Change in Employment,0.0675376599,44
2009-2014,37340,Palm Bay-Melbourne-Titusville; FL Metropolitan Statistical,Percent Change in Employment,0.0042563591,98
2009-2014,37980,Philadelphia-Camden-Wilmington; PA-NJ-DE-MD Metropolitan S,Percent Change in Employment,0.0267519511,84
2009-2014,38060,Phoenix-Mesa-Scottsdale; AZ Metropolitan Statistical Area,Percent Change in Employment,0.0754962864,37
2009-2014,38300,Pittsburgh; PA Metropolitan Statistical Area,Percent Change in Employment,0.035272035,73
2009-2014,38900,Portland-Vancouver-Hillsboro; OR-WA Metropolitan Statistic,Percent Change in Employment,0.0966861642,22
2009-2014,39300,Providence-Warwick; RI-MA Metropolitan Statistical Area,Percent Change in Employment,0.0410097434,68
2009-2014,39340,Provo-Orem; UT Metropolitan Statistical Area,Percent Change in Employment,0.1855092812,2
2009-2014,39580,Raleigh; NC Metropolitan Statistical Area,Percent Change in Employment,0.1194166055,12
2009-2014,40060,Richmond; VA Metropolitan Statistical Area,Percent Change in Employment,0.0596333811,49
