Year,CBSA,CBSA Name,Race,Indicator,Value,SE
2009-2014,22660,"Fort Collins, CO",Total,Percent Change in Relative Income Poverty Rate,-0.075442992,0.058725573
2013-2014,22660,"Fort Collins, CO",White,Percent Change in Relative Income Poverty Rate,-0.053289846,0.051716208
2013-2014,22660,"Fort Collins, CO",Black,Percent Change in Relative Income Poverty Rate,-0.128537893,0.885148346
2013-2014,22660,"Fort Collins, CO",Hispanic,Percent Change in Relative Income Poverty Rate,-0.128160864,0.150071815
2013-2014,22660,"Fort Collins, CO",Asian,Percent Change in Relative Income Poverty Rate,0.384542108,0.775319219
2013-2014,22660,"Fort Collins, CO",Other,Percent Change in Relative Income Poverty Rate,-0.437442303,0.215260938
2013-2014,22660,"Fort Collins, CO",Total,Percent Change in Relative Income Poverty Rate,-0.066834621,0.046698146
2000-2014,22660,"Fort Collins, CO",White,Percent Change in Employment-to-Population Ratio,-0.049622327,0.020530308
2000-2014,22660,"Fort Collins, CO",Black,Percent Change in Employment-to-Population Ratio,0.156117633,0.129753679
2000-2014,22660,"Fort Collins, CO",Hispanic,Percent Change in Employment-to-Population Ratio,-0.00146157,0.060626529
2000-2014,22660,"Fort Collins, CO",Asian,Percent Change in Employment-to-Population Ratio,-0.052458793,0.117230512
2000-2014,22660,"Fort Collins, CO",Other,Percent Change in Employment-to-Population Ratio,0.050505906,0.071936369
2000-2014,22660,"Fort Collins, CO",Total,Percent Change in Employment-to-Population Ratio,-0.043149926,0.018530509
2009-2014,22660,"Fort Collins, CO",White,Percent Change in Employment-to-Population Ratio,-0.004252063,0.030566713
2009-2014,22660,"Fort Collins, CO",Black,Percent Change in Employment-to-Population Ratio,0.902214646,1.434178829
2009-2014,22660,"Fort Collins, CO",Hispanic,Percent Change in Employment-to-Population Ratio,0.052645769,0.092586674
2009-2014,22660,"Fort Collins, CO",Asian,Percent Change in Employment-to-Population Ratio,-0.183400884,0.118914545
2009-2014,22660,"Fort Collins, CO",Other,Percent Change in Employment-to-Population Ratio,0.34240222,0.368683428
2009-2014,22660,"Fort Collins, CO",Total,Percent Change in Employment-to-Population Ratio,0.007494254,0.032118797
2013-2014,22660,"Fort Collins, CO",White,Percent Change in Employment-to-Population Ratio,-0.019908516,0.024667976
2013-2014,22660,"Fort Collins, CO",Black,Percent Change in Employment-to-Population Ratio,0.572489381,0.707597136
2013-2014,22660,"Fort Collins, CO",Hispanic,Percent Change in Employment-to-Population Ratio,0.040278148,0.07973446
2013-2014,22660,"Fort Collins, CO",Asian,Percent Change in Employment-to-Population Ratio,0.044435728,0.15907532
2013-2014,22660,"Fort Collins, CO",Other,Percent Change in Employment-to-Population Ratio,0.234424844,0.174090937
2013-2014,22660,"Fort Collins, CO",Total,Percent Change in Employment-to-Population Ratio,-0.004487019,0.023500113
2000-2014,22900,"Fort Smith, AR-OK",White,Percent Change in Median Earnings,0.070965111,0.051876567
2000-2014,22900,"Fort Smith, AR-OK",Black,Percent Change in Median Earnings,-0.133187592,0.280884594
2000-2014,22900,"Fort Smith, AR-OK",Hispanic,Percent Change in Median Earnings,0.240842253,0.115014285
2000-2014,22900,"Fort Smith, AR-OK",Asian,Percent Change in Median Earnings,0.411153972,0.16965133
2000-2014,22900,"Fort Smith, AR-OK",Other,Percent Change in Median Earnings,0.338706344,0.383048773
2000-2014,22900,"Fort Smith, AR-OK",Total,Percent Change in Median Earnings,0.049545817,0.074952237
2009-2014,22900,"Fort Smith, AR-OK",White,Percent Change in Median Earnings,0.027501134,0.075119443
2009-2014,22900,"Fort Smith, AR-OK",Black,Percent Change in Median Earnings,-0.256178409,0.385072678
2009-2014,22900,"Fort Smith, AR-OK",Hispanic,Percent Change in Median Earnings,0.109701283,0.128700957
2009-2014,22900,"Fort Smith, AR-OK",Asian,Percent Change in Median Earnings,0.479601741,0.234533146
2009-2014,22900,"Fort Smith, AR-OK",Other,Percent Change in Median Earnings,0.387126654,0.419170558
2009-2014,22900,"Fort Smith, AR-OK",Total,Percent Change in Median Earnings,0.035721209,0.096271254
2013-2014,22900,"Fort Smith, AR-OK",White,Percent Change in Median Earnings,0.057292782,0.086477526
2013-2014,22900,"Fort Smith, AR-OK",Black,Percent Change in Median Earnings,-0.039162003,0.385992616
2013-2014,22900,"Fort Smith, AR-OK",Hispanic,Percent Change in Median Earnings,0.393138736,0.173080832
2013-2014,22900,"Fort Smith, AR-OK",Asian,Percent Change in Median Earnings,0.441909134,0.360260993
2013-2014,22900,"Fort Smith, AR-OK",Other,Percent Change in Median Earnings,0.138622984,0.351818681
2013-2014,22900,"Fort Smith, AR-OK",Total,Percent Change in Median Earnings,0.105223335,0.088382147
2000-2014,22900,"Fort Smith, AR-OK",White,Percent Change in Relative Income Poverty Rate,0.15673086,0.116124973
2000-2014,22900,"Fort Smith, AR-OK",Black,Percent Change in Relative Income Poverty Rate,0.486275196,0.495768547
2000-2014,22900,"Fort Smith, AR-OK",Hispanic,Percent Change in Relative Income Poverty Rate,0.268729836,0.405583799
2000-2014,22900,"Fort Smith, AR-OK",Asian,Percent Change in Relative Income Poverty Rate,-0.824052453,0.181430519
2000-2014,22900,"Fort Smith, AR-OK",Other,Percent Change in Relative Income Poverty Rate,-0.149780676,0.325746804
2000-2014,22900,"Fort Smith, AR-OK",Total,Percent Change in Relative Income Poverty Rate,0.13752456,0.094392732
2009-2014,22900,"Fort Smith, AR-OK",White,Percent Change in Relative Income Poverty Rate,-0.015705256,0.203736439
2009-2014,22900,"Fort Smith, AR-OK",Black,Percent Change in Relative Income Poverty Rate,0.061557841,0.876726091
2009-2014,22900,"Fort Smith, AR-OK",Hispanic,Percent Change in Relative Income Poverty Rate,0.077362888,0.539423883
2009-2014,22900,"Fort Smith, AR-OK",Asian,Percent Change in Relative Income Poverty Rate,-0.83056736,0.201969624
2009-2014,22900,"Fort Smith, AR-OK",Other,Percent Change in Relative Income Poverty Rate,-0.127343789,0.492508173
2009-2014,22900,"Fort Smith, AR-OK",Total,Percent Change in Relative Income Poverty Rate,-0.025244065,0.176210567
2013-2014,22900,"Fort Smith, AR-OK",White,Percent Change in Relative Income Poverty Rate,0.132354409,0.133782193
2013-2014,22900,"Fort Smith, AR-OK",Black,Percent Change in Relative Income Poverty Rate,0.015713722,0.559251368
2013-2014,22900,"Fort Smith, AR-OK",Hispanic,Percent Change in Relative Income Poverty Rate,-0.116017893,0.365774482
2013-2014,22900,"Fort Smith, AR-OK",Asian,Percent Change in Relative Income Poverty Rate,-0.81980288,0.237027839
2013-2014,22900,"Fort Smith, AR-OK",Other,Percent Change in Relative Income Poverty Rate,0.283468217,0.818369627
2013-2014,22900,"Fort Smith, AR-OK",Total,Percent Change in Relative Income Poverty Rate,0.077624306,0.106694825
2000-2014,22900,"Fort Smith, AR-OK",White,Percent Change in Employment-to-Population Ratio,-0.025312759,0.028912878
2000-2014,22900,"Fort Smith, AR-OK",Black,Percent Change in Employment-to-Population Ratio,-0.302192628,0.144745171
2000-2014,22900,"Fort Smith, AR-OK",Hispanic,Percent Change in Employment-to-Population Ratio,0.142348513,0.080376945
2000-2014,22900,"Fort Smith, AR-OK",Asian,Percent Change in Employment-to-Population Ratio,0.022890348,0.157969818
2000-2014,22900,"Fort Smith, AR-OK",Other,Percent Change in Employment-to-Population Ratio,-0.102762982,0.126774997
2000-2014,22900,"Fort Smith, AR-OK",Total,Percent Change in Employment-to-Population Ratio,-0.031001303,0.02389133
2009-2014,22900,"Fort Smith, AR-OK",White,Percent Change in Employment-to-Population Ratio,0.001807392,0.042228516
2009-2014,22900,"Fort Smith, AR-OK",Black,Percent Change in Employment-to-Population Ratio,-0.116881326,0.259843439
2009-2014,22900,"Fort Smith, AR-OK",Hispanic,Percent Change in Employment-to-Population Ratio,0.06453114,0.124070123
2009-2014,22900,"Fort Smith, AR-OK",Asian,Percent Change in Employment-to-Population Ratio,0.135730237,0.266056448
2009-2014,22900,"Fort Smith, AR-OK",Other,Percent Change in Employment-to-Population Ratio,0.276219249,0.366257608
2009-2014,22900,"Fort Smith, AR-OK",Total,Percent Change in Employment-to-Population Ratio,0.014087301,0.042201824
2013-2014,22900,"Fort Smith, AR-OK",White,Percent Change in Employment-to-Population Ratio,0.03121957,0.047533229
2013-2014,22900,"Fort Smith, AR-OK",Black,Percent Change in Employment-to-Population Ratio,-0.166071147,0.239767268
2013-2014,22900,"Fort Smith, AR-OK",Hispanic,Percent Change in Employment-to-Population Ratio,0.153405488,0.137834921
2013-2014,22900,"Fort Smith, AR-OK",Asian,Percent Change in Employment-to-Population Ratio,0.055001307,0.190226704
2013-2014,22900,"Fort Smith, AR-OK",Other,Percent Change in Employment-to-Population Ratio,-0.156750157,0.179217979
2013-2014,22900,"Fort Smith, AR-OK",Total,Percent Change in Employment-to-Population Ratio,0.025511261,0.042153545
2000-2014,23060,"Fort Wayne, IN",White,Percent Change in Median Earnings,-0.100389354,0.029241119
2000-2014,23060,"Fort Wayne, IN",Black,Percent Change in Median Earnings,-0.100389339,0.2050585
2000-2014,23060,"Fort Wayne, IN",Hispanic,Percent Change in Median Earnings,-0.180042297,0.095795639
2000-2014,23060,"Fort Wayne, IN",Asian,Percent Change in Median Earnings,-0.250324428,0.091018878
2000-2014,23060,"Fort Wayne, IN",Other,Percent Change in Median Earnings,-0.062905535,0.140722543
2000-2014,23060,"Fort Wayne, IN",Total,Percent Change in Median Earnings,-0.094142079,0.033943001
2009-2014,23060,"Fort Wayne, IN",White,Percent Change in Median Earnings,-0.012721276,0.055313751
2009-2014,23060,"Fort Wayne, IN",Black,Percent Change in Median Earnings,-0.035042338,0.256966829
2009-2014,23060,"Fort Wayne, IN",Hispanic,Percent Change in Median Earnings,0.038490556,0.178528443
2009-2014,23060,"Fort Wayne, IN",Asian,Percent Change in Median Earnings,0.271532685,0.432335675
2009-2014,23060,"Fort Wayne, IN",Other,Percent Change in Median Earnings,0.284376502,0.418743521
2009-2014,23060,"Fort Wayne, IN",Total,Percent Change in Median Earnings,-0.006748931,0.053142071
2013-2014,23060,"Fort Wayne, IN",White,Percent Change in Median Earnings,-0.045025941,0.058404889
2013-2014,23060,"Fort Wayne, IN",Black,Percent Change in Median Earnings,-0.052665755,0.246026531
2013-2014,23060,"Fort Wayne, IN",Hispanic,Percent Change in Median Earnings,0.090680964,0.187151283
2013-2014,23060,"Fort Wayne, IN",Asian,Percent Change in Median Earnings,-0.483101368,0.342186868
2013-2014,23060,"Fort Wayne, IN",Other,Percent Change in Median Earnings,0.725186229,0.431288034
2013-2014,23060,"Fort Wayne, IN",Total,Percent Change in Median Earnings,-0.04608709,0.048745021
2000-2014,23060,"Fort Wayne, IN",White,Percent Change in Relative Income Poverty Rate,0.14440918,0.044132456
2000-2014,23060,"Fort Wayne, IN",Black,Percent Change in Relative Income Poverty Rate,0.23484306,0.197071388
2000-2014,23060,"Fort Wayne, IN",Hispanic,Percent Change in Relative Income Poverty Rate,0.036194753,0.189465821
2000-2014,23060,"Fort Wayne, IN",Asian,Percent Change in Relative Income Poverty Rate,-0.052597295,0.377013624
2000-2014,23060,"Fort Wayne, IN",Other,Percent Change in Relative Income Poverty Rate,-0.019858927,0.378283381
2000-2014,23060,"Fort Wayne, IN",Total,Percent Change in Relative Income Poverty Rate,0.133640662,0.039309662
2009-2014,23060,"Fort Wayne, IN",White,Percent Change in Relative Income Poverty Rate,-0.007642294,0.058518331
2009-2014,23060,"Fort Wayne, IN",Black,Percent Change in Relative Income Poverty Rate,0.279794484,0.314712316
2009-2014,23060,"Fort Wayne, IN",Hispanic,Percent Change in Relative Income Poverty Rate,-0.045828395,0.242321759
2009-2014,23060,"Fort Wayne, IN",Asian,Percent Change in Relative Income Poverty Rate,-0.616842806,0.194622919
2009-2014,23060,"Fort Wayne, IN",Other,Percent Change in Relative Income Poverty Rate,-0.408750653,0.262644976
2009-2014,23060,"Fort Wayne, IN",Total,Percent Change in Relative Income Poverty Rate,-0.015909152,0.05312746
2013-2014,23060,"Fort Wayne, IN",White,Percent Change in Relative Income Poverty Rate,0.014977433,0.057064936
2013-2014,23060,"Fort Wayne, IN",Black,Percent Change in Relative Income Poverty Rate,0.299419463,0.288691342
2013-2014,23060,"Fort Wayne, IN",Hispanic,Percent Change in Relative Income Poverty Rate,-0.262139618,0.220312625
2013-2014,23060,"Fort Wayne, IN",Asian,Percent Change in Relative Income Poverty Rate,6.426130295,18.05230522
2013-2014,23060,"Fort Wayne, IN",Other,Percent Change in Relative Income Poverty Rate,-0.485383809,0.228681952
2013-2014,23060,"Fort Wayne, IN",Total,Percent Change in Relative Income Poverty Rate,-0.002075732,0.050314654
2000-2014,23060,"Fort Wayne, IN",White,Percent Change in Employment-to-Population Ratio,-0.027418014,0.013926928
2000-2014,23060,"Fort Wayne, IN",Black,Percent Change in Employment-to-Population Ratio,-0.187921852,0.056751214
2000-2014,23060,"Fort Wayne, IN",Hispanic,Percent Change in Employment-to-Population Ratio,-0.024975093,0.086150013
2000-2014,23060,"Fort Wayne, IN",Asian,Percent Change in Employment-to-Population Ratio,0.023400765,0.095918007
2000-2014,23060,"Fort Wayne, IN",Other,Percent Change in Employment-to-Population Ratio,-0.091308996,0.144887298
2000-2014,23060,"Fort Wayne, IN",Total,Percent Change in Employment-to-Population Ratio,-0.050152253,0.014716261
2009-2014,23060,"Fort Wayne, IN",White,Percent Change in Employment-to-Population Ratio,0.056995884,0.019641135
2009-2014,23060,"Fort Wayne, IN",Black,Percent Change in Employment-to-Population Ratio,0.035009127,0.108373269
2009-2014,23060,"Fort Wayne, IN",Hispanic,Percent Change in Employment-to-Population Ratio,0.152667135,0.145830318
2009-2014,23060,"Fort Wayne, IN",Asian,Percent Change in Employment-to-Population Ratio,0.152095199,0.206860602
2009-2014,23060,"Fort Wayne, IN",Other,Percent Change in Employment-to-Population Ratio,0.285684347,0.303085774
2009-2014,23060,"Fort Wayne, IN",Total,Percent Change in Employment-to-Population Ratio,0.061869364,0.01974616
2013-2014,23060,"Fort Wayne, IN",White,Percent Change in Employment-to-Population Ratio,0.057737052,0.024877345
2013-2014,23060,"Fort Wayne, IN",Black,Percent Change in Employment-to-Population Ratio,-0.054700851,0.085109442
2013-2014,23060,"Fort Wayne, IN",Hispanic,Percent Change in Employment-to-Population Ratio,-0.01369801,0.105846986
2013-2014,23060,"Fort Wayne, IN",Asian,Percent Change in Employment-to-Population Ratio,0.510141194,0.251707613
2013-2014,23060,"Fort Wayne, IN",Other,Percent Change in Employment-to-Population Ratio,0.577183545,0.366251469
2013-2014,23060,"Fort Wayne, IN",Total,Percent Change in Employment-to-Population Ratio,0.06273102,0.024783878
2000-2014,23420,"Fresno, CA",White,Percent Change in Median Earnings,0.033017505,0.044881139
2000-2014,23420,"Fresno, CA",Black,Percent Change in Median Earnings,-0.138303995,0.189668119
2000-2014,23420,"Fresno, CA",Hispanic,Percent Change in Median Earnings,0.032245509,0.030013207
2000-2014,23420,"Fresno, CA",Asian,Percent Change in Median Earnings,0.32921192,0.094572857
2000-2014,23420,"Fresno, CA",Other,Percent Change in Median Earnings,0.174491748,0.316676378
2000-2014,23420,"Fresno, CA",Total,Percent Change in Median Earnings,-0.083729878,0.041738231
2009-2014,23420,"Fresno, CA",White,Percent Change in Median Earnings,-0.10093645,0.068351775
2009-2014,23420,"Fresno, CA",Black,Percent Change in Median Earnings,-0.135746643,0.227232233
2009-2014,23420,"Fresno, CA",Hispanic,Percent Change in Median Earnings,-0.080386467,0.038652364
2009-2014,23420,"Fresno, CA",Asian,Percent Change in Median Earnings,-0.110816278,0.117906243
2009-2014,23420,"Fresno, CA",Other,Percent Change in Median Earnings,-0.01219772,0.34359169
2009-2014,23420,"Fresno, CA",Total,Percent Change in Median Earnings,-0.075248979,0.048325352
2013-2014,23420,"Fresno, CA",White,Percent Change in Median Earnings,-0.06653437,0.074733146
2013-2014,23420,"Fresno, CA",Black,Percent Change in Median Earnings,-0.210554779,0.237986192
2013-2014,23420,"Fresno, CA",Hispanic,Percent Change in Median Earnings,-0.080008581,0.048350669
2013-2014,23420,"Fresno, CA",Asian,Percent Change in Median Earnings,0.23350814,0.150751621
2013-2014,23420,"Fresno, CA",Other,Percent Change in Median Earnings,0.220523939,0.380262911
2013-2014,23420,"Fresno, CA",Total,Percent Change in Median Earnings,-0.095427334,0.046737824
2000-2014,23420,"Fresno, CA",White,Percent Change in Relative Income Poverty Rate,0.008512005,0.071956702
2000-2014,23420,"Fresno, CA",Black,Percent Change in Relative Income Poverty Rate,0.172721744,0.165341243
2000-2014,23420,"Fresno, CA",Hispanic,Percent Change in Relative Income Poverty Rate,-0.11601346,0.044689786
2000-2014,23420,"Fresno, CA",Asian,Percent Change in Relative Income Poverty Rate,-0.307154596,0.073944509
2000-2014,23420,"Fresno, CA",Other,Percent Change in Relative Income Poverty Rate,-0.185615644,0.16537787
2000-2014,23420,"Fresno, CA",Total,Percent Change in Relative Income Poverty Rate,-0.054924913,0.04159575
2009-2014,23420,"Fresno, CA",White,Percent Change in Relative Income Poverty Rate,-0.05754178,0.072731443
2009-2014,23420,"Fresno, CA",Black,Percent Change in Relative Income Poverty Rate,0.068154089,0.217089593
2009-2014,23420,"Fresno, CA",Hispanic,Percent Change in Relative Income Poverty Rate,0.012390495,0.069834091
2009-2014,23420,"Fresno, CA",Asian,Percent Change in Relative Income Poverty Rate,-0.059363026,0.127135441
2009-2014,23420,"Fresno, CA",Other,Percent Change in Relative Income Poverty Rate,-0.001036311,0.31467545
2009-2014,23420,"Fresno, CA",Total,Percent Change in Relative Income Poverty Rate,-0.001487602,0.051137514
2013-2014,23420,"Fresno, CA",White,Percent Change in Relative Income Poverty Rate,-0.064327806,0.082349271
2013-2014,23420,"Fresno, CA",Black,Percent Change in Relative Income Poverty Rate,0.226955906,0.248949677
2013-2014,23420,"Fresno, CA",Hispanic,Percent Change in Relative Income Poverty Rate,-0.091479659,0.05829614
2013-2014,23420,"Fresno, CA",Asian,Percent Change in Relative Income Poverty Rate,-0.286866844,0.103295356
2013-2014,23420,"Fresno, CA",Other,Percent Change in Relative Income Poverty Rate,0.039111126,0.328780025
2013-2014,23420,"Fresno, CA",Total,Percent Change in Relative Income Poverty Rate,-0.088623539,0.047712144
2000-2014,23420,"Fresno, CA",White,Percent Change in Employment-to-Population Ratio,-0.033262964,0.018769715
2000-2014,23420,"Fresno, CA",Black,Percent Change in Employment-to-Population Ratio,0.095113553,0.086749293
2000-2014,23420,"Fresno, CA",Hispanic,Percent Change in Employment-to-Population Ratio,0.101226918,0.019473447
2000-2014,23420,"Fresno, CA",Asian,Percent Change in Employment-to-Population Ratio,0.213150978,0.055237867
2000-2014,23420,"Fresno, CA",Other,Percent Change in Employment-to-Population Ratio,-0.155657843,0.092489816
2000-2014,23420,"Fresno, CA",Total,Percent Change in Employment-to-Population Ratio,0.022446766,0.013231381
2009-2014,23420,"Fresno, CA",White,Percent Change in Employment-to-Population Ratio,0.033630043,0.02717324
2009-2014,23420,"Fresno, CA",Black,Percent Change in Employment-to-Population Ratio,0.161163449,0.137417898
2009-2014,23420,"Fresno, CA",Hispanic,Percent Change in Employment-to-Population Ratio,-0.029944899,0.026177481
2009-2014,23420,"Fresno, CA",Asian,Percent Change in Employment-to-Population Ratio,0.041769873,0.065145977
2009-2014,23420,"Fresno, CA",Other,Percent Change in Employment-to-Population Ratio,0.034066558,0.187053949
2009-2014,23420,"Fresno, CA",Total,Percent Change in Employment-to-Population Ratio,0.002448683,0.020024676
2013-2014,23420,"Fresno, CA",White,Percent Change in Employment-to-Population Ratio,0.047393467,0.027395716
2013-2014,23420,"Fresno, CA",Black,Percent Change in Employment-to-Population Ratio,0.016749378,0.103262685
2013-2014,23420,"Fresno, CA",Hispanic,Percent Change in Employment-to-Population Ratio,-0.017619524,0.02555649
2013-2014,23420,"Fresno, CA",Asian,Percent Change in Employment-to-Population Ratio,0.123272851,0.073401511
2013-2014,23420,"Fresno, CA",Other,Percent Change in Employment-to-Population Ratio,-0.229990065,0.10776902
2013-2014,23420,"Fresno, CA",Total,Percent Change in Employment-to-Population Ratio,0.012427295,0.017873269
2000-2014,23460,"Gadsden, AL",White,Percent Change in Median Earnings,-0.143227935,0.093001463
2000-2014,23460,"Gadsden, AL",Black,Percent Change in Median Earnings,-0.044999272,0.141414955
2000-2014,23460,"Gadsden, AL",Hispanic,Percent Change in Median Earnings,0.345571488,0.454696506
2000-2014,23460,"Gadsden, AL",Asian,Percent Change in Median Earnings,-0.013584775,1.353311062
2000-2014,23460,"Gadsden, AL",Other,Percent Change in Median Earnings,0.227593705,0.53824538
2000-2014,23460,"Gadsden, AL",Total,Percent Change in Median Earnings,-0.130376294,0.093767859
2009-2014,23460,"Gadsden, AL",White,Percent Change in Median Earnings,-0.207356229,0.120805897
2009-2014,23460,"Gadsden, AL",Black,Percent Change in Median Earnings,0.087942436,0.225952521
2009-2014,23460,"Gadsden, AL",Hispanic,Percent Change in Median Earnings,2.082503796,1.097846746
2009-2014,23460,"Gadsden, AL",Asian,Percent Change in Median Earnings,-0.768812239,0.696053803
2009-2014,23460,"Gadsden, AL",Other,Percent Change in Median Earnings,-0.394288033,0.681308568
2009-2014,23460,"Gadsden, AL",Total,Percent Change in Median Earnings,-0.141830981,0.132174969
2013-2014,23460,"Gadsden, AL",White,Percent Change in Median Earnings,-0.243343264,0.115717098
2013-2014,23460,"Gadsden, AL",Black,Percent Change in Median Earnings,-0.064638346,0.193702474
2013-2014,23460,"Gadsden, AL",Hispanic,Percent Change in Median Earnings,0.945815802,0.818900824
2013-2014,23460,"Gadsden, AL",Asian,Percent Change in Median Earnings,-0.54314512,2.097553015
2013-2014,23460,"Gadsden, AL",Other,Percent Change in Median Earnings,-0.353641748,0.511722207
2013-2014,23460,"Gadsden, AL",Total,Percent Change in Median Earnings,-0.152077302,0.131534576
2000-2014,23460,"Gadsden, AL",White,Percent Change in Relative Income Poverty Rate,0.37193048,0.125248715
2000-2014,23460,"Gadsden, AL",Black,Percent Change in Relative Income Poverty Rate,-0.159346461,0.206947178
2000-2014,23460,"Gadsden, AL",Hispanic,Percent Change in Relative Income Poverty Rate,0.279604286,0.619584143
2000-2014,23460,"Gadsden, AL",Asian,Percent Change in Relative Income Poverty Rate,0.864841223,1.714171767
2000-2014,23460,"Gadsden, AL",Other,Percent Change in Relative Income Poverty Rate,-0.105625071,0.52141273
2000-2014,23460,"Gadsden, AL",Total,Percent Change in Relative Income Poverty Rate,0.269478917,0.097766735
2009-2014,23460,"Gadsden, AL",White,Percent Change in Relative Income Poverty Rate,0.224166632,0.153831378
2009-2014,23460,"Gadsden, AL",Black,Percent Change in Relative Income Poverty Rate,-0.349022359,0.195080474
2009-2014,23460,"Gadsden, AL",Hispanic,Percent Change in Relative Income Poverty Rate,-0.56606859,0.215773225
2009-2014,23460,"Gadsden, AL",Asian,Percent Change in Relative Income Poverty Rate,,0
2009-2014,23460,"Gadsden, AL",Other,Percent Change in Relative Income Poverty Rate,-0.270689666,1.635815859
2009-2014,23460,"Gadsden, AL",Total,Percent Change in Relative Income Poverty Rate,0.031373959,0.098826475
2013-2014,23460,"Gadsden, AL",White,Percent Change in Relative Income Poverty Rate,0.186937451,0.176630944
2013-2014,23460,"Gadsden, AL",Black,Percent Change in Relative Income Poverty Rate,-0.0952041,0.324392647
2013-2014,23460,"Gadsden, AL",Hispanic,Percent Change in Relative Income Poverty Rate,-0.398147613,0.461829036
2013-2014,23460,"Gadsden, AL",Asian,Percent Change in Relative Income Poverty Rate,-0.242881775,1.724186301
2013-2014,23460,"Gadsden, AL",Other,Percent Change in Relative Income Poverty Rate,-0.376483053,1.491713285
2013-2014,23460,"Gadsden, AL",Total,Percent Change in Relative Income Poverty Rate,0.080012865,0.151240319
2000-2014,23460,"Gadsden, AL",White,Percent Change in Employment-to-Population Ratio,-0.028445233,0.041101873
2000-2014,23460,"Gadsden, AL",Black,Percent Change in Employment-to-Population Ratio,-0.103361204,0.094996676
2000-2014,23460,"Gadsden, AL",Hispanic,Percent Change in Employment-to-Population Ratio,0.458738834,0.282069147
2000-2014,23460,"Gadsden, AL",Asian,Percent Change in Employment-to-Population Ratio,0.223162353,0.545652628
2000-2014,23460,"Gadsden, AL",Other,Percent Change in Employment-to-Population Ratio,0.94400394,0.524912238
2000-2014,23460,"Gadsden, AL",Total,Percent Change in Employment-to-Population Ratio,-0.03155335,0.040228639
2009-2014,23460,"Gadsden, AL",White,Percent Change in Employment-to-Population Ratio,0.068599544,0.061214261
2009-2014,23460,"Gadsden, AL",Black,Percent Change in Employment-to-Population Ratio,-0.032681677,0.186430901
2009-2014,23460,"Gadsden, AL",Hispanic,Percent Change in Employment-to-Population Ratio,0.565877795,0.431561798
2009-2014,23460,"Gadsden, AL",Asian,Percent Change in Employment-to-Population Ratio,-0.320557117,0.343190908
2009-2014,23460,"Gadsden, AL",Other,Percent Change in Employment-to-Population Ratio,2.091478825,2.28837347
2009-2014,23460,"Gadsden, AL",Total,Percent Change in Employment-to-Population Ratio,0.068345957,0.063114204
2013-2014,23460,"Gadsden, AL",White,Percent Change in Employment-to-Population Ratio,0.152088404,0.073690653
2013-2014,23460,"Gadsden, AL",Black,Percent Change in Employment-to-Population Ratio,-0.074502401,0.143069014
2013-2014,23460,"Gadsden, AL",Hispanic,Percent Change in Employment-to-Population Ratio,-0.255351305,0.163425907
2013-2014,23460,"Gadsden, AL",Asian,Percent Change in Employment-to-Population Ratio,0.625876069,1.306835294
2013-2014,23460,"Gadsden, AL",Other,Percent Change in Employment-to-Population Ratio,0.469272017,2.081195593
2013-2014,23460,"Gadsden, AL",Total,Percent Change in Employment-to-Population Ratio,0.100188494,0.066542551
2000-2014,23540,"Gainesville, FL",White,Percent Change in Median Earnings,0.10627798,0.09834411
2000-2014,23540,"Gainesville, FL",Black,Percent Change in Median Earnings,0.199480847,0.162409604
2000-2014,23540,"Gainesville, FL",Hispanic,Percent Change in Median Earnings,-0.114019744,0.281889707
2000-2014,23540,"Gainesville, FL",Asian,Percent Change in Median Earnings,0.784941912,0.578490615
2000-2014,23540,"Gainesville, FL",Other,Percent Change in Median Earnings,0.153346986,0.716635525
2000-2014,23540,"Gainesville, FL",Total,Percent Change in Median Earnings,0.146562666,0.072283581
2009-2014,23540,"Gainesville, FL",White,Percent Change in Median Earnings,0.202176318,0.143770829
2009-2014,23540,"Gainesville, FL",Black,Percent Change in Median Earnings,0.168106601,0.201674819
2009-2014,23540,"Gainesville, FL",Hispanic,Percent Change in Median Earnings,-0.109498993,0.391374201
2009-2014,23540,"Gainesville, FL",Asian,Percent Change in Median Earnings,0.387126654,0.568632543
2009-2014,23540,"Gainesville, FL",Other,Percent Change in Median Earnings,-0.551091671,0.547936618
2009-2014,23540,"Gainesville, FL",Total,Percent Change in Median Earnings,0.202176467,0.090040229
2013-2014,23540,"Gainesville, FL",White,Percent Change in Median Earnings,0.171296403,0.130107254
2013-2014,23540,"Gainesville, FL",Black,Percent Change in Median Earnings,0.06203391,0.241218984
2013-2014,23540,"Gainesville, FL",Hispanic,Percent Change in Median Earnings,-0.358575732,0.278040797
2013-2014,23540,"Gainesville, FL",Asian,Percent Change in Median Earnings,0.233508199,0.442051888
2013-2014,23540,"Gainesville, FL",Other,Percent Change in Median Earnings,0.233508125,0.995987058
2013-2014,23540,"Gainesville, FL",Total,Percent Change in Median Earnings,0.166225955,0.109689102
2000-2014,23540,"Gainesville, FL",White,Percent Change in Relative Income Poverty Rate,-0.068276122,0.058094881
2000-2014,23540,"Gainesville, FL",Black,Percent Change in Relative Income Poverty Rate,0.099490516,0.122957066
2000-2014,23540,"Gainesville, FL",Hispanic,Percent Change in Relative Income Poverty Rate,0.0965795,0.135420635
2000-2014,23540,"Gainesville, FL",Asian,Percent Change in Relative Income Poverty Rate,-0.175929472,0.179613993
